"F","P","S","replicate_no","space_replicate","t","tc","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
4,42,2,4,1,0.05,0.25,4.88888888888889,6.27365365307411,1.2832473381288,282.611111111111,5.72727272727273,3.71728150913834,0.649049152389234,31,0.838383838383838,"4_42_2","4_42_2_0.05_0.25_4"
4,42,2,4,1,0.1,0.1,1.77272727272727,1.10977553207923,0.626027223224179,363.090909090909,8.8,12.7161314872095,1.44501494172835,11.8,7.02727272727273,"4_42_2","4_42_2_0.1_0.1_4"
4,42,2,4,1,0.1,0.2,3.08571428571429,2.03457509036146,0.659353038543064,445.542857142857,7,11.056672193748,1.57952459910686,171.111111111111,3.91428571428571,"4_42_2","4_42_2_0.1_0.2_4"
4,42,2,4,1,0.1,0.25,3.57142857142857,2.37988771714518,0.66636856080065,277.257142857143,6.55555555555556,10.7832174130812,1.64489757148696,49,2.98412698412698,"4_42_2","4_42_2_0.1_0.25_4"
4,42,2,4,1,0.15,0.1,2.4,1.56944509134179,0.653935454725746,189,9.625,8.73314703545389,0.90733995173547,18.625,7.225,"4_42_2","4_42_2_0.15_0.1_4"
4,42,2,4,1,0.15,0.2,4.95652173913043,8.21018359261874,1.65644054938799,259.695652173913,39.3333333333333,33.501243758006,0.851726536220491,244.666666666667,34.3768115942029,"4_42_2","4_42_2_0.15_0.2_4"
4,42,2,4,1,0.15,0.25,6.72222222222222,11.9892380936138,1.78352302219048,232.777777777778,31,41.0121933088198,1.32297397770386,9.5,24.2777777777778,"4_42_2","4_42_2_0.15_0.25_4"
4,42,2,4,2,0.05,0.1,2.33333333333333,1.15470053837925,0.494871659305393,276,1.71428571428571,0.951189731211342,0.554860676539949,509.714285714286,-0.619047619047619,"4_42_2","4_42_2_0.05_0.1_4"
4,42,2,4,2,0.05,0.2,4.25,6.54118009513857,1.53910119885613,328.964285714286,3.5,2.8748401490088,0.8213828997168,92.5,-0.75,"4_42_2","4_42_2_0.05_0.2_4"
4,42,2,4,2,0.05,0.25,5.86666666666667,9.05056040685663,1.54270916025965,281.666666666667,4,3.74165738677394,0.935414346693485,84.0666666666667,-1.86666666666667,"4_42_2","4_42_2_0.05_0.25_4"
4,42,2,4,2,0.1,0.1,2.21428571428571,1.37051336305301,0.618941518798135,219.464285714286,4.42857142857143,7.20805410329611,1.62762512009912,16.7857142857143,2.21428571428571,"4_42_2","4_42_2_0.1_0.1_4"
4,42,2,4,2,0.1,0.2,3.12820512820513,2.22639060245723,0.711715028654359,400.871794871795,6.66666666666667,11.9478031453485,1.79217047180228,61.2222222222222,3.53846153846154,"4_42_2","4_42_2_0.1_0.2_4"
4,42,2,4,2,0.1,0.25,4.06451612903226,4.04091972922805,0.994194536556108,305.548387096774,11.8,16.4073154415949,1.39045046115211,42.6,7.73548387096774,"4_42_2","4_42_2_0.1_0.25_4"
4,42,2,4,2,0.15,0.1,2.70588235294118,2.17269147264266,0.802951196411417,248.529411764706,12.8333333333333,11.9233664150133,0.929093486884152,26.5,10.1274509803922,"4_42_2","4_42_2_0.15_0.1_4"
4,42,2,4,2,0.15,0.2,4.64,7.82559901860554,1.6865515126305,231.12,23.6,27.3550726557251,1.15911324812395,153,18.96,"4_42_2","4_42_2_0.15_0.2_4"
4,42,2,4,2,0.15,0.25,6.83333333333333,11.4647798265204,1.67777265753957,227.277777777778,15.75,26.1836462956047,1.66245373305427,37.25,8.91666666666667,"4_42_2","4_42_2_0.15_0.25_4"
4,42,2,4,3,0.05,0.1,2.12,1.56311654502578,0.737319125012161,361.64,2.1304347826087,1.63218614764167,0.766128191750172,321.826086956522,0.0104347826086957,"4_42_2","4_42_2_0.05_0.1_4"
4,42,2,4,3,0.05,0.2,4.57692307692308,6.85958061063839,1.49873189812267,391.769230769231,2.95,2.11448637535903,0.716775042494585,111.55,-1.62692307692308,"4_42_2","4_42_2_0.05_0.2_4"
4,42,2,4,3,0.05,0.25,5.5625,8.92238034202432,1.60402343227403,307.53125,3.875,2.52652594155163,0.652006694593968,60.25,-1.6875,"4_42_2","4_42_2_0.05_0.25_4"
4,42,2,4,3,0.1,0.1,1.95833333333333,1.94442719108978,0.992898991194779,471,13.25,18.8392321145706,1.42182883883551,10.25,11.2916666666667,"4_42_2","4_42_2_0.1_0.1_4"
4,42,2,4,3,0.1,0.2,2.95238095238095,2.22432440251395,0.7534002008515,250.714285714286,5.54545454545455,9.66812946090024,1.74343318147381,139.363636363636,2.59307359307359,"4_42_2","4_42_2_0.1_0.2_4"
4,42,2,4,3,0.1,0.25,3.70588235294118,3.10941299892133,0.839047952089884,283.911764705882,12,19.1963538204525,1.59969615170437,39.2,8.29411764705882,"4_42_2","4_42_2_0.1_0.25_4"
4,42,2,4,3,0.15,0.1,2.05882352941176,0.899346167730627,0.436825281469162,460,15.4,16.0405735558302,1.04159568544352,35.2,13.3411764705882,"4_42_2","4_42_2_0.15_0.1_4"
4,42,2,4,3,0.15,0.2,5.66666666666667,8.52838398134918,1.50500893788515,267.238095238095,31,41.0121933088198,1.32297397770386,9.5,25.3333333333333,"4_42_2","4_42_2_0.15_0.2_4"
4,42,2,4,3,0.15,0.25,6.55,11.057148199956,1.68811422900091,218.5,21.3333333333333,31.7700068198503,1.48921906968048,46,14.7833333333333,"4_42_2","4_42_2_0.15_0.25_4"
4,42,2,4,4,0.05,0.1,2.53333333333333,2.09988661825438,0.828902612468834,339.266666666667,2.3,1.45457535854428,0.632424068932294,186.65,-0.233333333333333,"4_42_2","4_42_2_0.05_0.1_4"
4,42,2,4,4,0.05,0.2,5.1304347826087,8.19259281760657,1.59686131190637,257.217391304348,3.04761904761905,2.17890317536577,0.714952604416894,83.6190476190476,-2.08281573498965,"4_42_2","4_42_2_0.05_0.2_4"
4,42,2,4,4,0.05,0.25,3.22222222222222,2.51011027542043,0.77899974064772,97.3888888888889,5.27272727272727,3.7971281013658,0.720144984741789,110.090909090909,2.05050505050505,"4_42_2","4_42_2_0.05_0.25_4"
4,42,2,4,4,0.1,0.1,1.94736842105263,1.02597835208515,0.526853748368052,499.526315789474,3.16666666666667,3.21455025366432,1.0151211327361,28.4166666666667,1.21929824561403,"4_42_2","4_42_2_0.1_0.1_4"
4,42,2,4,4,0.1,0.2,3.83333333333333,4.14589022974577,1.08153658167281,187.458333333333,5.25,6.49650255557138,1.23742905820407,72.0833333333333,1.41666666666667,"4_42_2","4_42_2_0.1_0.2_4"
4,42,2,4,4,0.1,0.25,3.6,2.55757237836747,0.710436771768742,289.371428571429,6.66666666666667,3.80788655293195,0.571182982939793,21.3333333333333,3.06666666666667,"4_42_2","4_42_2_0.1_0.25_4"
4,42,2,4,4,0.15,0.1,1.71428571428571,1.15010926557059,0.670897071582845,336.214285714286,11,15.8271917913444,1.43883561739495,7,9.28571428571429,"4_42_2","4_42_2_0.15_0.1_4"
4,42,2,4,4,0.15,0.2,6,9.78661217060213,1.63110202843369,306.736842105263,31,42.4264068711929,1.36859377003848,20.5,25,"4_42_2","4_42_2_0.15_0.2_4"
4,42,2,4,4,0.15,0.25,7.52941176470588,12.4555090575357,1.65424729670396,248.882352941176,21.6666666666667,30.6648550189518,1.4153010008747,45.3333333333333,14.1372549019608,"4_42_2","4_42_2_0.15_0.25_4"
4,42,2,4,5,0.05,0.1,2.41666666666667,1.67648622440092,0.69371843768314,505.25,2.61538461538462,1.85015591858549,0.707412557106217,310.307692307692,0.198717948717949,"4_42_2","4_42_2_0.05_0.1_4"
4,42,2,4,5,0.05,0.2,4.8,7.74058567982208,1.6126220166296,258.84,3.64705882352941,2.97785947600345,0.816509856323526,76.5294117647059,-1.15294117647059,"4_42_2","4_42_2_0.05_0.2_4"
4,42,2,4,5,0.05,0.25,3.58823529411765,2.59949090038347,0.724448283713427,140.764705882353,4.13333333333333,2.35634907269296,0.570084453070876,95.7333333333333,0.545098039215687,"4_42_2","4_42_2_0.05_0.25_4"
4,42,2,4,5,0.1,0.1,2.16666666666667,1.91741247211843,0.884959602516197,326.222222222222,4.44444444444444,6.42477842246546,1.44557514505473,17.2222222222222,2.27777777777778,"4_42_2","4_42_2_0.1_0.1_4"
4,42,2,4,5,0.1,0.2,3.88888888888889,2.54116436695254,0.653442265787795,152.888888888889,12.4,11.7175082675456,0.944960344156905,29.8,8.51111111111111,"4_42_2","4_42_2_0.1_0.2_4"
4,42,2,4,5,0.1,0.25,5.57142857142857,6.68260000726834,1.1994410269456,341.380952380952,10.5,16.6222742126341,1.58307373453658,22,4.92857142857143,"4_42_2","4_42_2_0.1_0.25_4"
4,42,2,4,5,0.15,0.1,2.1875,1.60078105935821,0.731785627135183,218.5,9.16666666666667,11.7032758946658,1.27672100669082,4.66666666666667,6.97916666666667,"4_42_2","4_42_2_0.15_0.1_4"
4,42,2,4,5,0.15,0.2,5.31818181818182,8.98880978209581,1.69020354877015,295.863636363636,30,36.7695526217005,1.22565175405668,6.5,24.6818181818182,"4_42_2","4_42_2_0.15_0.2_4"
4,42,2,4,5,0.15,0.25,6.4,11.6907520806202,1.82668001259691,212.3,32,36.7695526217005,1.14904851942814,5.5,25.6,"4_42_2","4_42_2_0.15_0.25_4"
4,42,2,5,1,0.05,0.1,3.1,2.33095116493961,0.751919730625681,89.9,3.875,3.56320481749626,0.91953672709581,38.75,0.775,"4_42_2","4_42_2_0.05_0.1_5"
4,42,2,5,1,0.05,0.2,3.93103448275862,5.29103712816548,1.34596558523508,388.344827586207,2.69565217391304,2.51241974288272,0.932026678811332,122.347826086957,-1.23538230884558,"4_42_2","4_42_2_0.05_0.2_5"
4,42,2,5,1,0.05,0.25,4.11764705882353,4.23380841439945,1.02821061492558,294.352941176471,6.55555555555556,5.72518801243922,0.873333764609373,215,2.43790849673203,"4_42_2","4_42_2_0.05_0.25_5"
4,42,2,5,1,0.1,0.1,2.25,1.03509833901353,0.460043706228236,305.875,5.875,6.99872437356572,1.19127223379842,57,3.625,"4_42_2","4_42_2_0.1_0.1_5"
4,42,2,5,1,0.1,0.2,2.77777777777778,2.40020963445033,0.864075468402118,363.796296296296,3.8125,3.70978436030991,0.973058192868173,84.3125,1.03472222222222,"4_42_2","4_42_2_0.1_0.2_5"
4,42,2,5,1,0.1,0.25,4.13333333333333,4.08304596689972,0.987833701669288,199.266666666667,5.16666666666667,6.92601595216882,1.3405192165488,28.5833333333333,1.03333333333333,"4_42_2","4_42_2_0.1_0.25_5"
4,42,2,5,1,0.15,0.1,1.83333333333333,0.963086824686154,0.525320086192447,383.125,17.1666666666667,21.8578742485784,1.27327422807253,21.6666666666667,15.3333333333333,"4_42_2","4_42_2_0.15_0.1_5"
4,42,2,5,1,0.15,0.2,2.71153846153846,2.07067800264758,0.763654298848753,273,20.3333333333333,18.0092568789868,0.885701157982957,8,17.6217948717949,"4_42_2","4_42_2_0.15_0.2_5"
4,42,2,5,1,0.15,0.25,4.88235294117647,4.47054132633238,0.915653042742776,252.941176470588,31,38.1837661840736,1.23173439303463,11.5,26.1176470588235,"4_42_2","4_42_2_0.15_0.25_5"
4,42,2,5,2,0.05,0.1,2,1.38013111868471,0.690065559342354,306.863636363636,1.95652173913043,1.0215078369105,0.522104005532033,267.782608695652,-0.0434782608695652,"4_42_2","4_42_2_0.05_0.1_5"
4,42,2,5,2,0.05,0.2,4.22222222222222,6.25320430679856,1.48102207266282,323.518518518519,3.31578947368421,2.78991500425983,0.841402937792648,139.894736842105,-0.906432748538012,"4_42_2","4_42_2_0.05_0.2_5"
4,42,2,5,2,0.05,0.25,3.4,2.72461546126508,0.801357488607376,257,3.52941176470588,2.182820625327,0.618465843842649,76.2941176470588,0.129411764705882,"4_42_2","4_42_2_0.05_0.25_5"
4,42,2,5,2,0.1,0.1,1.78571428571429,0.801783725737273,0.448998886412873,167.571428571429,3.4,2.35432732279459,0.692449212586644,33.2,1.61428571428571,"4_42_2","4_42_2_0.1_0.1_5"
4,42,2,5,2,0.1,0.2,3.93333333333333,2.73774324859693,0.696036419134814,66.8666666666667,8.42857142857143,8.99735410842437,1.06748269083001,35,4.4952380952381,"4_42_2","4_42_2_0.1_0.2_5"
4,42,2,5,2,0.1,0.25,4.21212121212121,3.48888929099914,0.828297457575335,184.969696969697,4.53846153846154,4.38967319617654,0.967216127971102,30.3076923076923,0.326340326340326,"4_42_2","4_42_2_0.1_0.25_5"
4,42,2,5,2,0.15,0.1,2.19047619047619,1.80607440652504,0.824512229065777,251.761904761905,18,19.0853346839923,1.06029637133291,17.6666666666667,15.8095238095238,"4_42_2","4_42_2_0.15_0.1_5"
4,42,2,5,2,0.15,0.2,2.69811320754717,1.69370901211124,0.627738305188081,257.018867924528,15.75,21.5619263208709,1.36901119497593,11.5,13.0518867924528,"4_42_2","4_42_2_0.15_0.2_5"
4,42,2,5,2,0.15,0.25,5.35483870967742,4.86174445438928,0.907916133048601,268.903225806452,41.3333333333333,32.3934149686836,0.783711652468151,10.3333333333333,35.9784946236559,"4_42_2","4_42_2_0.15_0.25_5"
4,42,2,5,3,0.05,0.1,2.22727272727273,1.44524897119652,0.648887293190273,345.090909090909,2.125,1.56906230651913,0.738382261891355,289.916666666667,-0.102272727272727,"4_42_2","4_42_2_0.05_0.1_5"
4,42,2,5,3,0.05,0.2,4.07142857142857,6.09753181048645,1.4976393920493,385.392857142857,3.75,2.74469184669852,0.731917825786272,105.625,-0.321428571428571,"4_42_2","4_42_2_0.05_0.2_5"
4,42,2,5,3,0.05,0.25,3.24324324324324,2.39681971469377,0.73901941203058,256.621621621622,3.52941176470588,2.09516249545302,0.59362937371169,92.7058823529412,0.286168521462639,"4_42_2","4_42_2_0.05_0.25_5"
4,42,2,5,3,0.1,0.1,1.76190476190476,1.04425867986634,0.592687358843058,338,14.6666666666667,17.2143351115671,1.17370466669776,13,12.9047619047619,"4_42_2","4_42_2_0.1_0.1_5"
4,42,2,5,3,0.1,0.2,3.70588235294118,3.36832127851458,0.908912091027745,146.470588235294,4.5,4.55310544911594,1.01180121091465,83.6428571428571,0.794117647058823,"4_42_2","4_42_2_0.1_0.2_5"
4,42,2,5,3,0.1,0.25,4.36363636363636,3.4443629837223,0.789333183769693,185.666666666667,7.875,13.3034635661974,1.68932870681872,46.375,3.51136363636364,"4_42_2","4_42_2_0.1_0.25_5"
4,42,2,5,3,0.15,0.1,2.25,1.25830573921179,0.559246995205241,53.25,13.5,12.7148207485071,0.941838573963489,14.5,11.25,"4_42_2","4_42_2_0.15_0.1_5"
4,42,2,5,3,0.15,0.2,2.82608695652174,2.10083949173855,0.743373973999796,277.804347826087,12.5,22.4120503301237,1.7929640264099,9.83333333333333,9.67391304347826,"4_42_2","4_42_2_0.15_0.2_5"
4,42,2,5,3,0.15,0.25,4.85714285714286,4.79670755428602,0.987557437647121,246.885714285714,21.6666666666667,29.7713508819021,1.37406234839548,8,16.8095238095238,"4_42_2","4_42_2_0.15_0.25_5"
4,42,2,5,4,0.05,0.1,1.625,1.01349588703826,0.623689776638932,465.083333333333,1.70833333333333,0.907896118682551,0.531451386545884,451.916666666667,0.0833333333333333,"4_42_2","4_42_2_0.05_0.1_5"
4,42,2,5,4,0.05,0.2,4.93333333333333,6.31873696094474,1.28082505965096,351.533333333333,2.86363636363636,2.35625721260393,0.822819979004548,112.227272727273,-2.06969696969697,"4_42_2","4_42_2_0.05_0.2_5"
4,42,2,5,4,0.05,0.25,3.61764705882353,3.39352954617293,0.938048817641298,272.294117647059,4.26666666666667,3.41146526262473,0.799562170927672,34.8,0.649019607843137,"4_42_2","4_42_2_0.05_0.25_5"
4,42,2,5,4,0.1,0.1,2.05,1.356271980176,0.661596087890731,417.8,5.09090909090909,6.93476092528856,1.36218518175311,21.6363636363636,3.04090909090909,"4_42_2","4_42_2_0.1_0.1_5"
4,42,2,5,4,0.1,0.2,3.625,3.70443330172869,1.02191263495964,134.25,10,8.39047078536121,0.839047078536121,16.8333333333333,6.375,"4_42_2","4_42_2_0.1_0.2_5"
4,42,2,5,4,0.1,0.25,5.08695652173913,5.49307864894344,1.07983597372392,202.652173913043,30,26.8700576850888,0.89566858950296,5.5,24.9130434782609,"4_42_2","4_42_2_0.1_0.25_5"
4,42,2,5,4,0.15,0.1,2.4375,1.75,0.717948717948718,508.5625,24,2.82842712474619,0.117851130197758,12.5,21.5625,"4_42_2","4_42_2_0.15_0.1_5"
4,42,2,5,4,0.15,0.2,3.24390243902439,2.37466300561657,0.732038971656235,297.463414634146,15.6,15.5177317930167,0.994726396988247,10.6,12.3560975609756,"4_42_2","4_42_2_0.15_0.2_5"
4,42,2,5,4,0.15,0.25,4.72222222222222,4.32673490297648,0.916249744159726,242.555555555556,21.6666666666667,32.3470761172217,1.492941974641,14,16.9444444444444,"4_42_2","4_42_2_0.15_0.25_5"
4,42,2,5,5,0.05,0.1,1.75,1.5,0.857142857142857,517,2,1.34839972492648,0.674199862463242,645.565217391304,0.25,"4_42_2","4_42_2_0.05_0.1_5"
4,42,2,5,5,0.05,0.2,5.42857142857143,9.07508362810739,1.67172593149347,426.142857142857,3.15789473684211,2.54434357163617,0.805708797684788,93.2105263157895,-2.27067669172932,"4_42_2","4_42_2_0.05_0.2_5"
4,42,2,5,5,0.05,0.25,3.84375,2.64098435949492,0.687085361819816,286.34375,3.93333333333333,2.84018778721877,0.722081640818332,44.6,0.0895833333333331,"4_42_2","4_42_2_0.05_0.25_5"
4,42,2,5,5,0.1,0.1,2.29411764705882,1.159994928995,0.505638815202949,359.117647058824,10,9.79795897113271,0.979795897113271,9.5,7.70588235294118,"4_42_2","4_42_2_0.1_0.1_5"
4,42,2,5,5,0.1,0.2,4.5,4.51918985251526,1.00426441167006,114.142857142857,10.1666666666667,17.6795550471913,1.73897262759258,23,5.66666666666667,"4_42_2","4_42_2_0.1_0.2_5"
4,42,2,5,5,0.1,0.25,5.85,7.64525996941896,1.30688204605452,230.6,7.375,5.90248131841904,0.800336449955124,26.5,1.525,"4_42_2","4_42_2_0.1_0.25_5"
4,42,2,5,5,0.15,0.1,2.16666666666667,1.30772509631659,0.603565429069195,207.875,15.5,17.1755640373177,1.1081009056334,9.5,13.3333333333333,"4_42_2","4_42_2_0.15_0.1_5"
4,42,2,5,5,0.15,0.2,3.02272727272727,2.17264854298433,0.718770946551206,286.136363636364,31.5,43.1335136523794,1.36931789372633,13.5,28.4772727272727,"4_42_2","4_42_2_0.15_0.2_5"
4,42,2,5,5,0.15,0.25,7.21739130434783,10.8584132514802,1.5044789444822,335.95652173913,12.6,21.5011627592556,1.70644148882981,76.8,5.38260869565217,"4_42_2","4_42_2_0.15_0.25_5"
4,84,2,1,1,0.05,0.1,0,0,0,0,0,0,0,0,0,"4_84_2","4_84_2_0.05_0.1_1"
4,84,2,1,1,0.05,0.2,3.16216216216216,2.26707733428739,0.716938986056697,294.054054054054,2.6,1.72165692404223,0.662175740016244,238.6,-0.562162162162162,"4_84_2","4_84_2_0.05_0.2_1"
4,84,2,1,1,0.05,0.25,2.94285714285714,2.36323379071556,0.803040608495578,241.2,3.09090909090909,2.18465724376326,0.70680087298223,168.757575757576,0.148051948051948,"4_84_2","4_84_2_0.05_0.25_1"
4,84,2,1,1,0.1,0.1,2.25,2.01659779496722,0.896265686652099,429.8125,9.25,12.5797456254091,1.35997250004423,16.5,7,"4_84_2","4_84_2_0.1_0.1_1"
4,84,2,1,1,0.1,0.2,3.39473684210526,3.67268569294277,1.08187640567306,218.763157894737,3.5,2.94489622790064,0.841398922257327,169.333333333333,0.105263157894737,"4_84_2","4_84_2_0.1_0.2_1"
4,84,2,1,1,0.1,0.25,2.58139534883721,1.84174552478704,0.713468987079664,291.139534883721,3.38709677419355,3.48976999581003,1.03031304638201,102.354838709677,0.805701425356339,"4_84_2","4_84_2_0.1_0.25_1"
4,84,2,1,1,0.15,0.1,1.66666666666667,0.899735410842437,0.539841246505462,479.666666666667,21.25,26.6630205840724,1.25473038042693,7.5,19.5833333333333,"4_84_2","4_84_2_0.15_0.1_1"
4,84,2,1,1,0.15,0.2,3.23684210526316,3.39661365962834,1.04936031760876,182.315789473684,16.6666666666667,30.6180774488972,1.83708464693383,60.6666666666667,13.4298245614035,"4_84_2","4_84_2_0.15_0.2_1"
4,84,2,1,1,0.15,0.25,3.96153846153846,3.57189887013358,0.901644374985175,124.807692307692,11.4444444444444,22.478384679015,1.96413070010811,58.4444444444444,7.48290598290598,"4_84_2","4_84_2_0.15_0.25_1"
4,84,2,1,2,0.05,0.1,1.5,0.707106781186548,0.471404520791032,611.5,1.5,0.707106781186548,0.471404520791032,791,0,"4_84_2","4_84_2_0.05_0.1_1"
4,84,2,1,2,0.05,0.2,2.7027027027027,2.24678615983988,0.831310879140757,450.216216216216,3.03125,2.86789093012562,0.946108348082678,546.5625,0.328547297297297,"4_84_2","4_84_2_0.05_0.2_1"
4,84,2,1,2,0.05,0.25,3.32258064516129,2.6126244375365,0.786323859841082,296.548387096774,3.21875,2.43276525258677,0.755810563910451,185.5,-0.10383064516129,"4_84_2","4_84_2_0.05_0.25_1"
4,84,2,1,2,0.1,0.1,2.5,1,0.4,33,2,1,0.5,94.6,-0.5,"4_84_2","4_84_2_0.1_0.1_1"
4,84,2,1,2,0.1,0.2,2.64705882352941,1.93660673157938,0.731606987485544,254.058823529412,2.88888888888889,1.92395096132602,0.66598302507439,321.5,0.241830065359477,"4_84_2","4_84_2_0.1_0.2_1"
4,84,2,1,2,0.1,0.25,3.46875,3.02659582006989,0.872532128308436,285.25,3.15151515151515,3.1337000107821,0.99434711880586,93.3939393939394,-0.317234848484849,"4_84_2","4_84_2_0.1_0.25_1"
4,84,2,1,2,0.15,0.1,2,1.54919333848297,0.774596669241483,322.166666666667,17.2,34.0102925597531,1.97734259068332,7.6,15.2,"4_84_2","4_84_2_0.15_0.1_1"
4,84,2,1,2,0.15,0.2,3.84375,4.40021535396739,1.1447714742029,158.90625,33.6666666666667,23.4591844132172,0.696807457818333,6,29.8229166666667,"4_84_2","4_84_2_0.15_0.2_1"
4,84,2,1,2,0.15,0.25,3.51612903225806,3.32536682429609,0.945746528010813,172.870967741935,5.61111111111111,6.05988632089928,1.07997974035829,51.4444444444444,2.09498207885305,"4_84_2","4_84_2_0.15_0.25_1"
4,84,2,1,3,0.05,0.1,2,1.26491106406735,0.632455532033676,448.5,2,1.67332005306815,0.836660026534076,233.333333333333,0,"4_84_2","4_84_2_0.05_0.1_1"
4,84,2,1,3,0.05,0.2,2.60526315789474,1.88219931282544,0.722460342296635,475.921052631579,2.57894736842105,1.73410275806638,0.67240719190329,309.868421052632,-0.0263157894736841,"4_84_2","4_84_2_0.05_0.2_1"
4,84,2,1,3,0.05,0.25,3.41666666666667,2.32225260100127,0.679683688097931,252.583333333333,3.02857142857143,1.75709844857458,0.580174016038776,141.171428571429,-0.388095238095238,"4_84_2","4_84_2_0.05_0.25_1"
4,84,2,1,3,0.1,0.1,1.66666666666667,1.68033610083361,1.00820166050017,389.444444444444,1.92857142857143,1.26881445053645,0.657903789167047,96.7142857142857,0.261904761904762,"4_84_2","4_84_2_0.1_0.1_1"
4,84,2,1,3,0.1,0.2,3.41379310344828,2.78410336142421,0.815545429104062,326.310344827586,4.5,7.98659591351123,1.77479909189138,130.090909090909,1.08620689655172,"4_84_2","4_84_2_0.1_0.2_1"
4,84,2,1,3,0.1,0.25,3.35714285714286,2.30398836137207,0.686294405515086,243.904761904762,5.77777777777778,7.62777861083735,1.32019245187569,86.2777777777778,2.42063492063492,"4_84_2","4_84_2_0.1_0.25_1"
4,84,2,1,3,0.15,0.1,1.83333333333333,1.09812674721144,0.598978225751694,458.777777777778,23,24.1246761636296,1.04889896363607,5.5,21.1666666666667,"4_84_2","4_84_2_0.15_0.1_1"
4,84,2,1,3,0.15,0.2,3.17948717948718,4.01884897682353,1.26399282335579,296.410256410256,49.5,43.1335136523794,0.871384114189483,4.5,46.3205128205128,"4_84_2","4_84_2_0.15_0.2_1"
4,84,2,1,3,0.15,0.25,3.43333333333333,2.38794867000418,0.695519030098304,108.433333333333,17,37.2397636942019,2.19057433495305,174.5,13.5666666666667,"4_84_2","4_84_2_0.15_0.25_1"
4,84,2,1,4,0.05,0.1,1.5,0.707106781186548,0.471404520791032,527.5,1.5,0.707106781186548,0.471404520791032,403.5,0,"4_84_2","4_84_2_0.05_0.1_1"
4,84,2,1,4,0.05,0.2,2.67647058823529,1.91834190138877,0.716743127991409,673.235294117647,2.5,1.79714488278762,0.718857953115048,604.052631578947,-0.176470588235294,"4_84_2","4_84_2_0.05_0.2_1"
4,84,2,1,4,0.05,0.25,3.15384615384615,2.30032562384296,0.72937153926728,295.384615384615,2.55,1.7089507952287,0.670176782442629,152.6,-0.603846153846154,"4_84_2","4_84_2_0.05_0.25_1"
4,84,2,1,4,0.1,0.1,1.75,0.886405260427918,0.506517291673096,207,1.7,0.823272602348565,0.484278001381509,117.2,-0.05,"4_84_2","4_84_2_0.1_0.1_1"
4,84,2,1,4,0.1,0.2,3.05555555555556,1.97041611913313,0.644863457170844,204.472222222222,2.94285714285714,1.86204911072622,0.632735134712793,151.4,-0.112698412698412,"4_84_2","4_84_2_0.1_0.2_1"
4,84,2,1,4,0.1,0.25,4.32142857142857,3.94455622466252,0.912789870169839,340.75,3.15151515151515,2.22375262958265,0.705613815156034,230.484848484848,-1.16991341991342,"4_84_2","4_84_2_0.1_0.25_1"
4,84,2,1,4,0.15,0.1,2,1.4142135623731,0.707106781186548,175.571428571429,13.1666666666667,17.8932016885371,1.3589773434332,7.16666666666667,11.1666666666667,"4_84_2","4_84_2_0.15_0.1_1"
4,84,2,1,4,0.15,0.2,3.17073170731707,4.02431633339372,1.26920745899341,368.585365853659,21,34.8640215695206,1.66019150331051,80.2,17.8292682926829,"4_84_2","4_84_2_0.15_0.2_1"
4,84,2,1,4,0.15,0.25,4.2,3.40342964277702,0.810340391137386,92.44,26.5,47.021271782035,1.77438761441641,242.75,22.3,"4_84_2","4_84_2_0.15_0.25_1"
4,84,2,1,5,0.05,0.1,1.5,0.707106781186548,0.471404520791032,483.5,1.5,0.707106781186548,0.471404520791032,80.5,0,"4_84_2","4_84_2_0.05_0.1_1"
4,84,2,1,5,0.05,0.2,2.65789473684211,1.83474448901517,0.690299906758184,582.289473684211,2.4390243902439,1.62863102770095,0.667738721357388,371.682926829268,-0.218870346598203,"4_84_2","4_84_2_0.05_0.2_1"
4,84,2,1,5,0.05,0.25,3.23529411764706,2.51129356416547,0.776218010742053,281.529411764706,3.43333333333333,2.25424248815479,0.656575481986832,147.9,0.198039215686274,"4_84_2","4_84_2_0.05_0.25_1"
4,84,2,1,5,0.1,0.1,1.83333333333333,0.752772652709081,0.410603265114044,140.166666666667,2.33333333333333,1.36626010212795,0.58554004376912,50.8333333333333,0.5,"4_84_2","4_84_2_0.1_0.1_1"
4,84,2,1,5,0.1,0.2,3.05555555555556,2.06942979647527,0.677267933391907,221.222222222222,2.86111111111111,2.53154698924001,0.884812539928547,132.083333333333,-0.194444444444444,"4_84_2","4_84_2_0.1_0.2_1"
4,84,2,1,5,0.1,0.25,2.84615384615385,2.31173734551654,0.812232040316623,296.948717948718,2.94117647058824,1.82476526461481,0.620420189969034,120.617647058824,0.0950226244343892,"4_84_2","4_84_2_0.1_0.25_1"
4,84,2,1,5,0.15,0.1,1.5,0.707106781186548,0.471404520791032,386.7,14.5,20.3051717549988,1.40035667275854,8,13,"4_84_2","4_84_2_0.15_0.1_1"
4,84,2,1,5,0.15,0.2,3.48333333333333,3.51506041448993,1.00910825296362,306.033333333333,53,53.7401153701776,1.01396444094675,9.5,49.5166666666667,"4_84_2","4_84_2_0.15_0.2_1"
