"F","P","S","t","tc","replicate_no","space_replicate","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
20,20,2,0.1,0.2,4,3,2.90909090909091,1.89346963871282,0.650880188307533,247.30303030303,3.65384615384615,3.03238925855251,0.829917060235423,175.961538461538,0.744755244755245,"20_20_2","20_20_2_0.1_0.2_4"
20,20,2,0.1,0.2,4,4,3.77777777777778,2.97855583660855,0.78844125086697,474.111111111111,4.25,4.56117833745699,1.07321843234282,345.75,0.472222222222222,"20_20_2","20_20_2_0.1_0.2_4"
20,20,2,0.1,0.2,4,5,3.06451612903226,1.98217866451653,0.646816195789603,237.870967741935,5.85714285714286,6.54989304501218,1.11827442231915,90.2857142857143,2.7926267281106,"20_20_2","20_20_2_0.1_0.2_4"
20,20,2,0.1,0.2,5,1,2.9375,2.40882115459797,0.820024222841863,250.46875,3.41379310344828,3.96878212139361,1.16257254061025,307.344827586207,0.476293103448276,"20_20_2","20_20_2_0.1_0.2_5"
20,20,2,0.1,0.2,5,2,3.02857142857143,3.11056751286656,1.02707417877669,220,6.1875,13.9198599130882,2.24967432938799,183.8125,3.15892857142857,"20_20_2","20_20_2_0.1_0.2_5"
20,20,2,0.1,0.2,5,3,3.05882352941176,2.48560920488913,0.812603009290678,363.852941176471,4.07407407407407,4.81923969367277,1.18290428844695,133.62962962963,1.01525054466231,"20_20_2","20_20_2_0.1_0.2_5"
20,20,2,0.1,0.2,5,4,4.04761904761905,4.77991830972236,1.1809209941667,53.0476190476191,8.5,15.7356636692296,1.85125454932112,61.8,4.45238095238095,"20_20_2","20_20_2_0.1_0.2_5"
20,20,2,0.1,0.2,5,5,3.96296296296296,2.99334494505962,0.755330032865511,87.5185185185185,4.45833333333333,4.81825484072241,1.08073005773213,56.5833333333333,0.49537037037037,"20_20_2","20_20_2_0.1_0.2_5"
20,20,2,0.1,0.25,1,1,4.26086956521739,4.29817499648342,1.00875535631754,116.652173913043,3.80769230769231,5.19245014049615,1.36367377427172,91.9615384615385,-0.453177257525084,"20_20_2","20_20_2_0.1_0.25_1"
20,20,2,0.1,0.25,1,2,4.91666666666667,3.13350292479681,0.637322628772232,141.958333333333,4.19230769230769,3.334897069107,0.795480034832862,107.269230769231,-0.724358974358974,"20_20_2","20_20_2_0.1_0.25_1"
20,20,2,0.1,0.25,1,3,3.48387096774194,2.52812140718407,0.72566447798802,106.451612903226,5.09523809523809,5.80434976465721,1.13917144913833,39.1904761904762,1.61136712749616,"20_20_2","20_20_2_0.1_0.25_1"
20,20,2,0.1,0.25,1,4,3.58064516129032,2.6175585768471,0.731029872813154,122.774193548387,5.45,7.36617446954588,1.35159164578823,84.75,1.86935483870968,"20_20_2","20_20_2_0.1_0.25_1"
20,20,2,0.1,0.25,1,5,3.08571428571429,2.44193063171009,0.791366408424566,261.114285714286,3.96153846153846,3.18095292930618,0.802958991863695,59.7307692307692,0.875824175824176,"20_20_2","20_20_2_0.1_0.25_1"
20,20,2,0.1,0.25,2,1,5.87096774193548,12.7088995995821,2.1647026790497,173.838709677419,5.2,8.61821815751529,1.65734964567602,60.4,-0.670967741935484,"20_20_2","20_20_2_0.1_0.25_2"
20,20,2,0.1,0.25,2,2,7.95454545454545,14.9586008790843,1.88050982479916,159.863636363636,6.05882352941176,7.2841487855076,1.20223814906436,101.176470588235,-1.89572192513369,"20_20_2","20_20_2_0.1_0.25_2"
20,20,2,0.1,0.25,2,3,3.73076923076923,2.83630311931137,0.76024619692882,86.1923076923077,5.70588235294118,6.60269552798659,1.1571734430492,54,1.97511312217195,"20_20_2","20_20_2_0.1_0.25_2"
20,20,2,0.1,0.25,2,4,5.26666666666667,4.52716667411728,0.85958860900961,118,4.85714285714286,6.33471162947229,1.30420533547959,142.095238095238,-0.40952380952381,"20_20_2","20_20_2_0.1_0.25_2"
20,20,2,0.1,0.25,2,5,3.36666666666667,2.67147554905438,0.793507588828034,194.633333333333,4.43478260869565,5.57450435592522,1.25699608025765,139.260869565217,1.06811594202899,"20_20_2","20_20_2_0.1_0.25_2"
20,20,2,0.1,0.25,3,1,3.65,3.19895816373602,0.876426894174252,411,4.47826086956522,4.91629540144897,1.09781353624589,132.739130434783,0.828260869565218,"20_20_2","20_20_2_0.1_0.25_3"
20,20,2,0.1,0.25,3,2,3.5952380952381,2.88020598695542,0.801116897033958,484.095238095238,4.69565217391304,4.47655288047618,0.953339965286594,101.04347826087,1.10041407867495,"20_20_2","20_20_2_0.1_0.25_3"
20,20,2,0.1,0.25,3,3,5.19047619047619,3.29574039661876,0.634959158981595,92.1904761904762,6.8125,10.3422676430268,1.51813103016908,30.25,1.62202380952381,"20_20_2","20_20_2_0.1_0.25_3"
20,20,2,0.1,0.25,3,4,3.79310344827586,3.5993978697319,0.948932165656592,84.5172413793103,4.44,3.76474877426547,0.84791639060033,42,0.646896551724138,"20_20_2","20_20_2_0.1_0.25_3"
20,20,2,0.1,0.25,3,5,3.24242424242424,2.69293407631786,0.830531070266257,156.575757575758,3.82142857142857,3.5803328153655,0.936909521777889,87.3928571428571,0.579004329004329,"20_20_2","20_20_2_0.1_0.25_3"
20,20,2,0.1,0.25,4,1,4.68,4.23988993567836,0.905959387965462,110.04,7.2,7.2130833510068,1.00181713208428,26.8,2.52,"20_20_2","20_20_2_0.1_0.25_4"
20,20,2,0.1,0.25,4,2,3.08571428571429,2.97411804595253,0.963834551929061,169.628571428571,3.68965517241379,2.57880714777564,0.698929040051341,89.9310344827586,0.603940886699507,"20_20_2","20_20_2_0.1_0.25_4"
20,20,2,0.1,0.25,4,3,3.23529411764706,2.66354541040653,0.823277672307473,136.117647058824,3.6551724137931,2.86949301232522,0.785049975070107,41.448275862069,0.419878296146045,"20_20_2","20_20_2_0.1_0.25_4"
20,20,2,0.1,0.25,4,4,4.47826086956522,6.56346336802448,1.4656277423744,406.304347826087,5.66666666666667,7.07938182744959,1.24930267543228,152.666666666667,1.18840579710145,"20_20_2","20_20_2_0.1_0.25_4"
20,20,2,0.1,0.25,4,5,3.69767441860465,4.33993023710076,1.17369182512788,259.674418604651,4.90909090909091,7.40597629273041,1.50862480037101,40.4090909090909,1.21141649048626,"20_20_2","20_20_2_0.1_0.25_4"
20,20,2,0.1,0.25,5,1,4.5,4.04074079927141,0.897942399838091,186.2,4.44,5.1726846672368,1.16501906919748,74.88,-0.0599999999999996,"20_20_2","20_20_2_0.1_0.25_5"
20,20,2,0.1,0.25,5,2,4.09090909090909,3.45835615180497,0.845375948218992,246.484848484848,4.26923076923077,4.08468057314344,0.956772026141706,57.8846153846154,0.178321678321678,"20_20_2","20_20_2_0.1_0.25_5"
20,20,2,0.1,0.25,5,3,3.55263157894737,3.66648346453827,1.03204719742559,178.342105263158,5.2,4.20025061908904,0.80774050367097,55.95,1.64736842105263,"20_20_2","20_20_2_0.1_0.25_5"
20,20,2,0.1,0.25,5,4,3.75,3.76734085833193,1.00462422888851,218.138888888889,2.97058823529412,2.31576015555135,0.779562824641049,135.205882352941,-0.779411764705882,"20_20_2","20_20_2_0.1_0.25_5"
20,20,2,0.1,0.25,5,5,3.55555555555556,3.65235301411057,1.0272242852186,199.75,4.16,4.45982062419555,1.07207226543162,57.16,0.604444444444445,"20_20_2","20_20_2_0.1_0.25_5"
20,20,2,0.15,0.1,1,1,2.125,1.45773797371133,0.685994340570035,125.875,14.4,19.4242116957163,1.3489035899803,6,12.275,"20_20_2","20_20_2_0.15_0.1_1"
20,20,2,0.15,0.1,1,2,2.05,1.31689427302111,0.642387450254199,249.5,8.7,11.0559184753386,1.27079522705041,26.6,6.65,"20_20_2","20_20_2_0.15_0.1_1"
20,20,2,0.15,0.1,1,3,2.5,1.65529453572468,0.662117814289874,167.846153846154,20.2,26.0326717799,1.28874612771782,7,17.7,"20_20_2","20_20_2_0.15_0.1_1"
20,20,2,0.15,0.1,1,4,1.57142857142857,0.937614461876991,0.596663748467176,473.214285714286,13.75,12.8160056179763,0.932073135852822,9.5,12.1785714285714,"20_20_2","20_20_2_0.15_0.1_1"
20,20,2,0.15,0.1,1,5,2.03571428571429,2.67335470838147,1.31322687429265,504.714285714286,15.8333333333333,29.6473720027032,1.87246560017073,8.5,13.797619047619,"20_20_2","20_20_2_0.15_0.1_1"
20,20,2,0.15,0.1,2,1,1.89473684210526,1.10023920844036,0.580681804454635,270.894736842105,29,38.4317577011513,1.32523302417763,6,27.1052631578947,"20_20_2","20_20_2_0.15_0.1_2"
20,20,2,0.15,0.1,2,2,2.41666666666667,2.39413534662747,0.990676695156193,293.375,19,32.7184962979658,1.72202612094557,7,16.5833333333333,"20_20_2","20_20_2_0.15_0.1_2"
20,20,2,0.15,0.1,2,3,2.35714285714286,1.52058189919824,0.645095351175009,344.714285714286,6.54545454545455,8.5248300436271,1.30240458999859,12.9090909090909,4.18831168831169,"20_20_2","20_20_2_0.15_0.1_2"
20,20,2,0.15,0.1,2,4,1.81081081081081,1.0498105077118,0.579746101273679,524.513513513514,18.75,30.2696217353306,1.6143798258843,8.5,16.9391891891892,"20_20_2","20_20_2_0.15_0.1_2"
20,20,2,0.15,0.1,2,5,0,0,0,0,1.4,0.547722557505166,0.391230398217976,102,1.4,"20_20_2","20_20_2_0.15_0.1_2"
20,20,2,0.15,0.1,3,1,2.23809523809524,1.64026710949046,0.732885304240419,253.571428571429,13.8,14.6184814532837,1.05931025023795,10.2,11.5619047619048,"20_20_2","20_20_2_0.15_0.1_3"
20,20,2,0.15,0.1,3,2,2.125,1.19099885007063,0.560470047092062,339.25,20.5,22.8837642591132,1.11628118337138,3.5,18.375,"20_20_2","20_20_2_0.15_0.1_3"
20,20,2,0.15,0.1,3,3,0,0,0,0,0,0,0,0,0,"20_20_2","20_20_2_0.15_0.1_3"
20,20,2,0.15,0.1,3,4,3,1.44913767461894,0.483045891539648,145.380952380952,52,53.7401153701776,1.0334637571188,10.5,49,"20_20_2","20_20_2_0.15_0.1_3"
20,20,2,0.15,0.1,3,5,1.76923076923077,1.42288980058731,0.804242061201521,428.5,24.6666666666667,35.1046055857822,1.42315968591009,11,22.8974358974359,"20_20_2","20_20_2_0.15_0.1_3"
20,20,2,0.15,0.1,4,1,2.33333333333333,1.52752523165195,0.654653670707977,226.666666666667,2.33333333333333,1.52752523165195,0.654653670707977,76,0,"20_20_2","20_20_2_0.15_0.1_4"
20,20,2,0.15,0.1,4,2,1.875,0.640869944461656,0.341797303712883,68,3.66666666666667,2.93360880249235,0.800075127952459,23.9166666666667,1.79166666666667,"20_20_2","20_20_2_0.15_0.1_4"
20,20,2,0.15,0.1,4,3,2.15384615384615,2.44425018653144,1.13483044374674,112.846153846154,7.27272727272727,7.10057616100143,0.976329222137697,12.3636363636364,5.11888111888112,"20_20_2","20_20_2_0.15_0.1_4"
20,20,2,0.15,0.1,4,4,1.83333333333333,0.752772652709081,0.410603265114044,192.666666666667,13,20.2089089265106,1.55453145588543,31.3333333333333,11.1666666666667,"20_20_2","20_20_2_0.15_0.1_4"
20,20,2,0.15,0.1,4,5,2.35,1.9269556026896,0.81998110752749,290.3,30,45.9673797382448,1.53224599127483,6,27.65,"20_20_2","20_20_2_0.15_0.1_4"
20,20,2,0.15,0.1,5,1,2.13333333333333,1.24594580635795,0.584037096730287,283.533333333333,18.75,19.2072035097946,1.02438418718905,5.5,16.6166666666667,"20_20_2","20_20_2_0.15_0.1_5"
20,20,2,0.15,0.1,5,2,1.5,1,0.666666666666667,221.25,7.25,15.2947236466885,2.10961705471565,21.375,5.75,"20_20_2","20_20_2_0.15_0.1_5"
20,20,2,0.15,0.1,5,3,2,1,0.5,71.3333333333333,16.6,29.9382698230876,1.80351023030648,7,14.6,"20_20_2","20_20_2_0.15_0.1_5"
20,20,2,0.15,0.1,5,4,2.36,1.49666295470958,0.634179218097278,149.92,20.3333333333333,19.5021366350801,0.959121473856398,9,17.9733333333333,"20_20_2","20_20_2_0.15_0.1_5"
20,20,2,0.15,0.1,5,5,1.42857142857143,0.534522483824849,0.374165738677394,24.5714285714286,3.05263157894737,3.22272631668913,1.05572068994989,56.8947368421053,1.62406015037594,"20_20_2","20_20_2_0.15_0.1_5"
20,20,2,0.15,0.2,1,1,4.03846153846154,2.94592286702513,0.729466614691936,104.730769230769,34.6666666666667,46.4578662158878,1.34013075622753,29.3333333333333,30.6282051282051,"20_20_2","20_20_2_0.15_0.2_1"
20,20,2,0.15,0.2,1,2,3.13333333333333,3.28773408327055,1.04927683508635,115.5,13.4285714285714,27.657772523332,2.05962135812047,97,10.2952380952381,"20_20_2","20_20_2_0.15_0.2_1"
20,20,2,0.15,0.2,1,3,2.63157894736842,2.22298864608569,0.844735685512562,210.342105263158,10.1,18.5918142082895,1.84077368398906,120.2,7.46842105263158,"20_20_2","20_20_2_0.15_0.2_1"
20,20,2,0.15,0.2,1,4,3.55172413793103,3.49066312669089,0.982808064796464,100.51724137931,20.6,32.7917672594815,1.59183336211075,108.4,17.048275862069,"20_20_2","20_20_2_0.15_0.2_1"
20,20,2,0.15,0.2,1,5,2.91428571428571,2.42985630864713,0.833774223555389,154.971428571429,20.4,30.5172082602587,1.49594158138523,8.8,17.4857142857143,"20_20_2","20_20_2_0.15_0.2_1"
20,20,2,0.15,0.2,2,1,3.46875,2.51427376803823,0.724835680875886,95.75,22.4,16.9941166289984,0.758665920937429,7,18.93125,"20_20_2","20_20_2_0.15_0.2_2"
20,20,2,0.15,0.2,2,2,4.16,3.14483703870328,0.75597044199598,108.64,14.8571428571429,32.2977221664757,2.17388514582048,204.571428571429,10.6971428571429,"20_20_2","20_20_2_0.15_0.2_2"
20,20,2,0.15,0.2,2,3,3,2.06155281280883,0.687184270936277,172,16.8333333333333,33.4987561958152,1.99002512054348,56,13.8333333333333,"20_20_2","20_20_2_0.15_0.2_2"
20,20,2,0.15,0.2,2,4,3.37037037037037,2.92401394488083,0.867564577052554,104.962962962963,7.58333333333333,9.05998528328459,1.19472333405951,65,4.21296296296296,"20_20_2","20_20_2_0.15_0.2_2"
20,20,2,0.15,0.2,2,5,3.76923076923077,3.55873789209256,0.944154950963332,88.4615384615385,49,63.6396103067893,1.29876755728141,6.5,45.2307692307692,"20_20_2","20_20_2_0.15_0.2_2"
20,20,2,0.15,0.2,3,1,3.5,2.13437474581095,0.609821355945986,160.035714285714,14.1428571428571,28.2455221904203,1.99715813467618,128.285714285714,10.6428571428571,"20_20_2","20_20_2_0.15_0.2_3"
20,20,2,0.15,0.2,3,2,3.37037037037037,2.7195608829389,0.806902679553299,235.555555555556,15.5,24.9459415536876,1.60941558410888,222.166666666667,12.1296296296296,"20_20_2","20_20_2_0.15_0.2_3"
20,20,2,0.15,0.2,3,3,2.65,2.03242939133669,0.766954487296864,283.525,16.8333333333333,22.0310387105707,1.30877457686559,147.5,14.1833333333333,"20_20_2","20_20_2_0.15_0.2_3"
20,20,2,0.15,0.2,3,4,3,2.17562251627743,0.72520750542581,152.354838709677,31,44.1701256507156,1.42484276292631,7,28,"20_20_2","20_20_2_0.15_0.2_3"
20,20,2,0.15,0.2,3,5,3.125,2.44619520229722,0.78278246473511,143.40625,49.5,64.3467170879758,1.29993367854497,5.5,46.375,"20_20_2","20_20_2_0.15_0.2_3"
20,20,2,0.15,0.2,4,1,3.75,2.61937227425028,0.698499273133409,126,20,20.976176963403,1.04880884817015,10.6,16.25,"20_20_2","20_20_2_0.15_0.2_4"
20,20,2,0.15,0.2,4,2,2.91666666666667,1.97630895900648,0.677591643087936,102.833333333333,23.3333333333333,15.502687938978,0.664400911670485,9,20.4166666666667,"20_20_2","20_20_2_0.15_0.2_4"
20,20,2,0.15,0.2,4,3,3.0625,2.52647274201188,0.824970691269186,162.375,49.5,10.6066017177982,0.214274782177742,6.5,46.4375,"20_20_2","20_20_2_0.15_0.2_4"
20,20,2,0.15,0.2,4,4,3.33333333333333,3.69684550213647,1.10905365064094,103.666666666667,10,15.3166575988366,1.53166575988366,14.0909090909091,6.66666666666667,"20_20_2","20_20_2_0.15_0.2_4"
20,20,2,0.15,0.2,4,5,2.75,1.94474967079346,0.70718169847035,132.525,11.5555555555556,17.8473465192386,1.54448191031872,62.1111111111111,8.80555555555556,"20_20_2","20_20_2_0.15_0.2_4"
20,20,2,0.15,0.2,5,1,3.35714285714286,2.28058286432618,0.679322555331202,117.035714285714,8.54545454545454,12.1273545042902,1.41915850582119,26.1818181818182,5.18831168831169,"20_20_2","20_20_2_0.15_0.2_5"
20,20,2,0.15,0.2,5,2,3.86206896551724,2.91209470424684,0.754024521635341,114.137931034483,22.2,40.1833298769527,1.81005990436724,42,18.3379310344828,"20_20_2","20_20_2_0.15_0.2_5"
20,20,2,0.15,0.2,5,3,3.85185185185185,3.19499252080145,0.829469212131146,157.111111111111,12.4285714285714,14.175767384956,1.14057898499646,127.571428571429,8.57671957671958,"20_20_2","20_20_2_0.15_0.2_5"
20,20,2,0.15,0.2,5,4,3.18181818181818,2.39079674813839,0.751393263700636,254.818181818182,8.08333333333333,9.7183830803776,1.20227419551063,294.25,4.90151515151515,"20_20_2","20_20_2_0.15_0.2_5"
20,20,2,0.15,0.2,5,5,3,2.30007012515818,0.766690041719393,232.875,8.63636363636364,9.69817227391561,1.12294626329549,61.3636363636364,5.63636363636364,"20_20_2","20_20_2_0.15_0.2_5"
20,20,2,0.15,0.25,1,1,4.43478260869565,3.51394736542204,0.792360680438304,183.130434782609,9.18181818181818,10.1569501506917,1.10620249165949,47.4545454545455,4.74703557312253,"20_20_2","20_20_2_0.15_0.25_1"
20,20,2,0.15,0.25,1,2,3.76923076923077,3.33835519150006,0.885686071214301,130.615384615385,24.25,36.0682223940502,1.48734937707424,5.5,20.4807692307692,"20_20_2","20_20_2_0.15_0.25_1"
20,20,2,0.15,0.25,1,3,3.83333333333333,3.54365224935628,0.924431021571203,128.433333333333,106,0,0,6,102.166666666667,"20_20_2","20_20_2_0.15_0.25_1"
20,20,2,0.15,0.25,1,4,4.57142857142857,5.01568966914251,1.09718211512492,64.0476190476191,32.3333333333333,51.6946160961984,1.59880255967624,8,27.7619047619048,"20_20_2","20_20_2_0.15_0.25_1"
20,20,2,0.15,0.25,1,5,4.12,4.49369929271345,1.09070371182365,91.8,14.5714285714286,34.1460448800792,2.3433560211819,270.714285714286,10.4514285714286,"20_20_2","20_20_2_0.15_0.25_1"
20,20,2,0.15,0.25,2,1,3.61290322580645,2.5518283557068,0.706309634168845,198.548387096774,6.8,6.00238048015714,0.882703011787814,90.8,3.18709677419355,"20_20_2","20_20_2_0.15_0.25_2"
20,20,2,0.15,0.25,2,2,3.88571428571429,3.70032930626315,0.95229063028831,195.714285714286,16,25.0679077706936,1.56674423566835,28.8333333333333,12.1142857142857,"20_20_2","20_20_2_0.15_0.25_2"
20,20,2,0.15,0.25,2,3,4.65,3.84262793849264,0.826371599675837,101.85,9.77777777777778,17.2320760340838,1.76237141257675,266.111111111111,5.12777777777778,"20_20_2","20_20_2_0.15_0.25_2"
20,20,2,0.15,0.25,2,4,3.96153846153846,3.99480431791866,1.0083972064649,129.923076923077,6.4375,13.8418146690863,2.15018480296487,62.8125,2.47596153846154,"20_20_2","20_20_2_0.15_0.25_2"
20,20,2,0.15,0.25,2,5,4.41666666666667,4.28259030379336,0.969643087651327,112.25,34,55.4256258422041,1.63016546594718,10,29.5833333333333,"20_20_2","20_20_2_0.15_0.25_2"
20,20,2,0.15,0.25,3,1,3.71929824561404,3.54941839282414,0.954324756561207,276.736842105263,20,27.267196408872,1.3633598204436,91.4,16.280701754386,"20_20_2","20_20_2_0.15_0.25_3"
20,20,2,0.15,0.25,3,2,5.16666666666667,4.69355001727966,0.908429035602515,69.9444444444444,31.6666666666667,45.544849690534,1.43825841128002,13.3333333333333,26.5,"20_20_2","20_20_2_0.15_0.25_3"
20,20,2,0.15,0.25,3,3,3.46666666666667,2.35962202311176,0.680660198974545,120.366666666667,104,0,0,7,100.533333333333,"20_20_2","20_20_2_0.15_0.25_3"
20,20,2,0.15,0.25,3,4,3.85294117647059,3.59403843878516,0.932803869608361,114.5,11.6666666666667,18.0969610708539,1.55116809178747,19.5555555555556,7.81372549019608,"20_20_2","20_20_2_0.15_0.25_3"
20,20,2,0.15,0.25,3,5,3.62962962962963,3.73289069415017,1.02844947695974,107.259259259259,9.7,18.5535261697968,1.91273465668008,94.9,6.07037037037037,"20_20_2","20_20_2_0.15_0.25_3"
20,20,2,0.15,0.25,4,1,5.30434782608696,6.91135286459694,1.30295996627647,118.521739130435,27.25,42.7892120360573,1.57024631324981,9,21.945652173913,"20_20_2","20_20_2_0.15_0.25_4"
20,20,2,0.15,0.25,4,2,3.96153846153846,3.85207236931779,0.972367782546237,160.076923076923,7.92307692307692,14.6655011191886,1.85098557815002,199.307692307692,3.96153846153846,"20_20_2","20_20_2_0.15_0.25_4"
20,20,2,0.15,0.25,4,3,4.42857142857143,5.22407937257899,1.17963082606622,153.357142857143,11.6666666666667,12.4899959967968,1.07057108543973,179.111111111111,7.23809523809524,"20_20_2","20_20_2_0.15_0.25_4"
20,20,2,0.15,0.25,4,4,3.90625,3.09379582077505,0.792011730118413,145.34375,7.2,9.59315231967946,1.33238226662215,46.8666666666667,3.29375,"20_20_2","20_20_2_0.15_0.25_4"
20,20,2,0.15,0.25,4,5,3.64516129032258,3.43072768856962,0.941173082704941,189.258064516129,6.25,9.39148550549912,1.50263768087986,72.375,2.60483870967742,"20_20_2","20_20_2_0.15_0.25_4"
20,20,2,0.15,0.25,5,1,4.25,4.57549835375177,1.07658784794159,121.428571428571,10.3,19.7824276681211,1.92062404544865,74.6,6.05,"20_20_2","20_20_2_0.15_0.25_5"
20,20,2,0.15,0.25,5,2,3,3.84372131513031,1.28124043837677,136.375,15.3333333333333,27.8902611437517,1.8189300745925,57.3333333333333,12.3333333333333,"20_20_2","20_20_2_0.15_0.25_5"
20,20,2,0.15,0.25,5,3,4.70833333333333,6.06830086287083,1.28884266114071,161.208333333333,9.90909090909091,24.9697999409468,2.519888067435,121.545454545455,5.20075757575758,"20_20_2","20_20_2_0.15_0.25_5"
20,20,2,0.15,0.25,5,4,4.03448275862069,3.80303223588653,0.942631921715465,178.137931034483,8.83333333333333,10.1965531906472,1.15432677629968,142.166666666667,4.79885057471264,"20_20_2","20_20_2_0.15_0.25_5"
20,20,2,0.15,0.25,5,5,3.51724137931034,2.8861824718967,0.820581291029454,169.103448275862,5.82352941176471,6.17692575353678,1.0606842203043,111.235294117647,2.30628803245436,"20_20_2","20_20_2_0.15_0.25_5"
20,5,2,0.05,0.1,1,1,2.125,1.45773797371133,0.685994340570035,297.375,2.25,1.28173988892331,0.569662172854805,106,0.125,"20_5_2","20_5_2_0.05_0.1_1"
20,5,2,0.05,0.1,1,2,2.26315789473684,1.55785127171862,0.688352887503576,153.526315789474,2.375,1.5,0.631578947368421,185.5,0.111842105263158,"20_5_2","20_5_2_0.05_0.1_1"
20,5,2,0.05,0.1,1,3,1.89285714285714,1.31485207488751,0.694638832016041,318.75,2.37037037037037,2.28957752482095,0.96591551828384,330.111111111111,0.477513227513227,"20_5_2","20_5_2_0.05_0.1_1"
20,5,2,0.05,0.1,1,4,2.25,1.21543108701099,0.540191594227109,153,2.36363636363636,1.43336856898198,0.606425163800069,115.818181818182,0.113636363636364,"20_5_2","20_5_2_0.05_0.1_1"
20,5,2,0.05,0.1,1,5,2.03448275862069,1.56941205143586,0.771405923587118,294.448275862069,2.13333333333333,1.79526836594063,0.841532046534669,278.133333333333,0.0988505747126438,"20_5_2","20_5_2_0.05_0.1_1"
20,5,2,0.05,0.1,2,1,2.44444444444444,1.66666666666667,0.681818181818182,185.888888888889,2,1,0.5,177.363636363636,-0.444444444444445,"20_5_2","20_5_2_0.05_0.1_2"
20,5,2,0.05,0.1,2,2,2.15,1.38696943388321,0.645102062271261,244.45,2.375,1.34528160943932,0.566434361869188,234.333333333333,0.225,"20_5_2","20_5_2_0.05_0.1_2"
20,5,2,0.05,0.1,2,3,2.23333333333333,1.50134039728029,0.672241968931474,442.066666666667,2.68,2.01494416796099,0.751844838791414,87.88,0.446666666666667,"20_5_2","20_5_2_0.05_0.1_2"
20,5,2,0.05,0.1,2,4,2.28571428571429,1.43733575268066,0.628834391797787,313,2.43478260869565,1.16095912372336,0.476822497243525,191.347826086957,0.149068322981367,"20_5_2","20_5_2_0.05_0.1_2"
20,5,2,0.05,0.1,2,5,1.72727272727273,0.786245393106896,0.455194701272414,154,1.58333333333333,0.792961461098759,0.500817764904479,330.166666666667,-0.143939393939394,"20_5_2","20_5_2_0.05_0.1_2"
20,5,2,0.05,0.1,3,1,1.4,0.894427190999916,0.63887656499994,346.2,2,1.77281052085584,0.886405260427918,326.125,0.6,"20_5_2","20_5_2_0.05_0.1_3"
20,5,2,0.05,0.1,3,2,2.06666666666667,1.48644670591441,0.719248406087619,325.466666666667,2.08,1.552417469626,0.746354552704809,240.6,0.0133333333333332,"20_5_2","20_5_2_0.05_0.1_3"
20,5,2,0.05,0.1,3,3,2,1.73205080756888,0.866025403784439,29.4,3,2.54950975679639,0.849836585598797,77,1,"20_5_2","20_5_2_0.05_0.1_3"
20,5,2,0.05,0.1,3,4,2.04761904761905,1.74574312188794,0.852572222317366,397,2.68421052631579,2.33458612984418,0.869747773863517,340.157894736842,0.636591478696742,"20_5_2","20_5_2_0.05_0.1_3"
20,5,2,0.05,0.1,3,5,2,1.4142135623731,0.707106781186548,31.5,2,1.4142135623731,0.707106781186548,7.5,0,"20_5_2","20_5_2_0.05_0.1_3"
20,5,2,0.05,0.1,4,1,2.2,0.836660026534076,0.380300012060943,16.4,1.84615384615385,0.967152839723182,0.523874454850057,418.807692307692,-0.353846153846154,"20_5_2","20_5_2_0.05_0.1_4"
20,5,2,0.05,0.1,4,2,1.8125,0.75,0.413793103448276,166.1875,2.07142857142857,1.38476800135706,0.668508690310303,57,0.258928571428572,"20_5_2","20_5_2_0.05_0.1_4"
20,5,2,0.05,0.1,4,3,2,1.4142135623731,0.707106781186548,141.142857142857,2.68181818181818,2.88487622308321,1.07571655775984,99.5909090909091,0.681818181818182,"20_5_2","20_5_2_0.05_0.1_4"
20,5,2,0.05,0.1,4,4,2.30769230769231,2.13637603527623,0.925762948619698,274.769230769231,1.875,1.1474609652039,0.61197918144208,303.125,-0.432692307692307,"20_5_2","20_5_2_0.05_0.1_4"
20,5,2,0.05,0.1,4,5,2.17391304347826,1.23037961300359,0.565974621981651,334.608695652174,1.94736842105263,0.848114523878724,0.435518269018804,266.684210526316,-0.226544622425629,"20_5_2","20_5_2_0.05_0.1_4"
20,5,2,0.05,0.1,5,1,2.33333333333333,1.87082869338697,0.801783725737273,239.666666666667,2.33333333333333,1.11803398874989,0.479157423749955,77.4444444444444,0,"20_5_2","20_5_2_0.05_0.1_5"
20,5,2,0.05,0.1,5,2,2.35,1.46089374230838,0.621656911620588,245.45,2.84210526315789,1.83373201406727,0.645202004949595,113.210526315789,0.492105263157895,"20_5_2","20_5_2_0.05_0.1_5"
20,5,2,0.05,0.1,5,3,2.04347826086957,1.2605287804426,0.616854509578294,639.608695652174,2.18181818181818,2.35873617932069,1.08108741552198,132.454545454545,0.138339920948616,"20_5_2","20_5_2_0.05_0.1_5"
20,5,2,0.05,0.1,5,4,1.9047619047619,1.44584791402007,0.759070154860537,761.952380952381,2.125,1.66833250083229,0.785097647450491,543.125,0.220238095238095,"20_5_2","20_5_2_0.05_0.1_5"
20,5,2,0.05,0.1,5,5,1.82352941176471,1.01459931239178,0.556393171311624,237.764705882353,1.9375,1.12361025271221,0.579927872367593,220.0625,0.113970588235294,"20_5_2","20_5_2_0.05_0.1_5"
