"F","P","S","t","tc","replicate_no","space_replicate","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
20,10,2,0.05,0.2,25,5,3.83333333333333,3.73778202852355,0.975073572658317,248,18.5,19.6383977622072,1.06153501417336,7.5,14.6666666666667,"20_10_2","20_10_2_0.05_0.2_25"
20,10,2,0.05,0.2,26,1,3.11111111111111,2.65951421748707,0.854843855620845,321.833333333333,4.18181818181818,4.88570669096395,1.16832116523051,114.181818181818,1.07070707070707,"20_10_2","20_10_2_0.05_0.2_26"
20,10,2,0.05,0.2,26,2,4.72222222222222,3.73859922738538,0.791703365799256,87.2222222222222,10.75,13.7087042213541,1.27522829966085,254.5,6.02777777777778,"20_10_2","20_10_2_0.05_0.2_26"
20,10,2,0.05,0.2,26,3,3.58333333333333,3.75229398434178,1.04715180958375,139.708333333333,5.05882352941176,3.4363968818243,0.679287755709454,82.1764705882353,1.47549019607843,"20_10_2","20_10_2_0.05_0.2_26"
20,10,2,0.05,0.2,26,4,3.46666666666667,2.62262481486396,0.756526388903066,132.8,7.4375,8.45354955033683,1.13661170424697,82,3.97083333333333,"20_10_2","20_10_2_0.05_0.2_26"
20,10,2,0.05,0.2,26,5,3.30769230769231,2.94983702287744,0.891811192962948,149.576923076923,3.78260869565217,5.24799980719174,1.38740224787828,69.8695652173913,0.474916387959866,"20_10_2","20_10_2_0.05_0.2_26"
20,10,2,0.05,0.2,27,1,3.07142857142857,2.30825525625792,0.751524967153742,191.535714285714,3.95238095238095,4.95455538344452,1.25356220544982,125.666666666667,0.880952380952381,"20_10_2","20_10_2_0.05_0.2_27"
20,10,2,0.05,0.2,27,2,3.75,2.80139716694305,0.747039244518145,131.541666666667,6,5.31843156256751,0.886405260427918,28.7333333333333,2.25,"20_10_2","20_10_2_0.05_0.2_27"
20,10,2,0.05,0.2,27,3,4.73684210526316,3.8274172501855,0.808010308372495,165.105263157895,7.90909090909091,9.00504908875621,1.13856942501515,81.4545454545455,3.17224880382775,"20_10_2","20_10_2_0.05_0.2_27"
20,10,2,0.05,0.2,27,4,4.04166666666667,2.94114982937636,0.727707174278686,109.541666666667,13.7142857142857,13.313079855469,0.97074540612795,15.2857142857143,9.67261904761905,"20_10_2","20_10_2_0.05_0.2_27"
20,10,2,0.05,0.2,27,5,3.12903225806452,2.5264195413519,0.807412430741328,111.096774193548,7.23076923076923,6.32658209664911,0.8749528431536,38.6923076923077,4.10173697270471,"20_10_2","20_10_2_0.05_0.2_27"
20,10,2,0.05,0.2,28,1,2.87096774193548,2.30567322755374,0.803099663529953,130.354838709677,6.35714285714286,8.21450071386094,1.29216865161858,113.928571428571,3.48617511520737,"20_10_2","20_10_2_0.05_0.2_28"
20,10,2,0.05,0.2,28,2,3.24137931034483,2.72101835471566,0.839463109433554,261.586206896552,6.71428571428571,7.310988267707,1.08887059306275,168.928571428571,3.47290640394089,"20_10_2","20_10_2_0.05_0.2_28"
20,10,2,0.05,0.2,28,3,3.44,2.93087017795057,0.851997144753072,161.76,6.21428571428571,6.4947146728181,1.04512649907418,21.6428571428571,2.77428571428571,"20_10_2","20_10_2_0.05_0.2_28"
20,10,2,0.05,0.2,28,4,4.2,3.38106180768238,0.805014716114852,167.65,12,10.1488915650922,0.845740963757685,30.8571428571429,7.8,"20_10_2","20_10_2_0.05_0.2_28"
20,10,2,0.05,0.2,28,5,3.38461538461538,2.41788209930796,0.714374256613714,156.346153846154,5.86666666666667,5.97454919598442,1.01838906749734,80.8666666666667,2.48205128205128,"20_10_2","20_10_2_0.05_0.2_28"
20,10,2,0.05,0.2,29,1,3.75,3.22748612183951,0.86066296582387,174.428571428571,10,10.5092551802896,1.05092551802896,134,6.25,"20_10_2","20_10_2_0.05_0.2_29"
20,10,2,0.05,0.2,29,2,3.44,3.83057872041984,1.11354032570344,142.64,5.66666666666667,7.39369100427294,1.30476900075405,268,2.22666666666667,"20_10_2","20_10_2_0.05_0.2_29"
20,10,2,0.05,0.2,29,3,3.03448275862069,2.33731773346974,0.770252434893437,167.586206896552,12.5714285714286,13.1638031847075,1.04712070787446,16,9.53694581280788,"20_10_2","20_10_2_0.05_0.2_29"
20,10,2,0.05,0.2,29,4,4.22727272727273,4.26426812993539,1.00875160062988,142.590909090909,6.64285714285714,9.98157643520642,1.50260290422462,23.2142857142857,2.41558441558442,"20_10_2","20_10_2_0.05_0.2_29"
20,10,2,0.05,0.2,29,5,3.2,2.8211027435482,0.881594607358812,81.3333333333333,8,8.05661783312892,1.00707722914111,37.25,4.8,"20_10_2","20_10_2_0.05_0.2_29"
20,10,2,0.05,0.2,3,1,3.92,3.23934149686836,0.826362626752132,122.08,13.7142857142857,18.7680072260774,1.36850052690148,296.714285714286,9.79428571428571,"20_10_2","20_10_2_0.05_0.2_3"
20,10,2,0.05,0.2,3,2,3.70833333333333,5.35260332164084,1.44339864853236,89.5833333333333,8.9,13.0677720620872,1.46828899574013,138.2,5.19166666666667,"20_10_2","20_10_2_0.05_0.2_3"
20,10,2,0.05,0.2,3,3,3.79166666666667,2.51912970939442,0.664385857422705,147.75,3.64,2.81187956119509,0.772494384943705,73.32,-0.151666666666666,"20_10_2","20_10_2_0.05_0.2_3"
20,10,2,0.05,0.2,3,4,3.42307692307692,2.06248543118398,0.602523833829027,277.692307692308,9,10.4562580942387,1.16180645491542,345.9,5.57692307692308,"20_10_2","20_10_2_0.05_0.2_3"
20,10,2,0.05,0.2,3,5,4.33333333333333,2.88675134594813,0.666173387526491,14.6666666666667,13.5714285714286,19.9403873487715,1.46929169938317,220.142857142857,9.23809523809524,"20_10_2","20_10_2_0.05_0.2_3"
20,10,2,0.05,0.2,30,1,3.81481481481481,3.24673844670471,0.851086777291527,104.111111111111,6.375,8.45281018360166,1.32593100919242,90.25,2.56018518518519,"20_10_2","20_10_2_0.05_0.2_30"
20,10,2,0.05,0.2,30,2,3.32258064516129,3.39005503174795,1.02030782508919,171.967741935484,3.79166666666667,3.91184562986374,1.03169555073329,30.6666666666667,0.469086021505376,"20_10_2","20_10_2_0.05_0.2_30"
20,10,2,0.05,0.2,30,3,3.1,2.65680648329064,0.857034349448593,137.133333333333,11.375,17.0623855307516,1.49998993676937,24.625,8.275,"20_10_2","20_10_2_0.05_0.2_30"
20,10,2,0.05,0.2,30,4,3.46428571428571,3.55363291271156,1.0257909438755,81.6071428571429,16,22.7244361866252,1.42027726166407,34.1666666666667,12.5357142857143,"20_10_2","20_10_2_0.05_0.2_30"
20,10,2,0.05,0.2,30,5,3.09090909090909,2.59041063785788,0.838074029895197,103.878787878788,6.86666666666667,10.1620207964099,1.47990594122474,131.466666666667,3.77575757575758,"20_10_2","20_10_2_0.05_0.2_30"
20,10,2,0.05,0.2,31,1,4.33333333333333,3.0097879542273,0.694566450975531,94.1666666666667,19.25,13.5738719604982,0.705136205740168,6.5,14.9166666666667,"20_10_2","20_10_2_0.05_0.2_31"
20,10,2,0.05,0.2,31,2,3.2,2.81365716935569,0.879267865423653,205.44,4,6.94338003538547,1.73584500884637,183.1,0.8,"20_10_2","20_10_2_0.05_0.2_31"
