"F","P","S","t","tc","replicate_no","space_replicate","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
20,10,2,0.05,0.2,81,3,3.35714285714286,3.17646770642283,0.946181869998289,127.142857142857,15.6666666666667,33.9803864996658,2.1689608404042,307.166666666667,12.3095238095238,"20_10_2","20_10_2_0.05_0.2_81"
20,10,2,0.05,0.2,81,4,4.76470588235294,4.61694449507336,0.968988350817866,89.4705882352941,20.25,37.169656083065,1.83553857200321,17.5,15.4852941176471,"20_10_2","20_10_2_0.05_0.2_81"
20,10,2,0.05,0.2,81,5,3.80769230769231,2.75708876562552,0.724083918245087,223.192307692308,16.8333333333333,14.3585050289599,0.852980496769895,114.5,13.025641025641,"20_10_2","20_10_2_0.05_0.2_81"
20,10,2,0.05,0.2,82,1,3.60714285714286,4.54882390753906,1.26106009317915,130.857142857143,12.5,21.8108753999991,1.74487003199993,63.125,8.89285714285714,"20_10_2","20_10_2_0.05_0.2_82"
20,10,2,0.05,0.2,82,2,2.90322580645161,2.03886960036973,0.702277306794019,103.58064516129,12.8571428571429,27.8713028724802,2.16776800119291,69.1428571428571,9.95391705069125,"20_10_2","20_10_2_0.05_0.2_82"
20,10,2,0.05,0.2,82,3,2.72727272727273,2.16899641644366,0.795298686029343,205.878787878788,7.5,13.139115785941,1.75188210479213,71.4166666666667,4.77272727272727,"20_10_2","20_10_2_0.05_0.2_82"
20,10,2,0.05,0.2,82,4,3.25,2.37095520232428,0.72952467763824,186.138888888889,13.5714285714286,25.7284352604736,1.89577944024542,65.5714285714286,10.3214285714286,"20_10_2","20_10_2_0.05_0.2_82"
20,10,2,0.05,0.2,82,5,2.925,2.33575881262797,0.798550021411272,216.775,6.0625,12.0856319652718,1.99350630354999,35.0625,3.1375,"20_10_2","20_10_2_0.05_0.2_82"
20,10,2,0.05,0.2,83,1,3,2.03909164503269,0.679697215010895,239.564102564103,6.06666666666667,7.76867948575438,1.28055156358589,164.8,3.06666666666667,"20_10_2","20_10_2_0.05_0.2_83"
20,10,2,0.05,0.2,83,2,3.6969696969697,2.83377893109237,0.76651397316433,305.939393939394,5.6875,7.17141315687966,1.26090780780302,403.625,1.9905303030303,"20_10_2","20_10_2_0.05_0.2_83"
20,10,2,0.05,0.2,83,3,3.65625,2.54772985603946,0.696815003361219,263.5,5.66666666666667,4.99523582550223,0.881512204500394,154.066666666667,2.01041666666667,"20_10_2","20_10_2_0.05_0.2_83"
20,10,2,0.05,0.2,83,4,3.64705882352941,2.4356239066442,0.667832361499216,237.588235294118,5.22222222222222,9.582800496696,1.83500435043115,75.7777777777778,1.57516339869281,"20_10_2","20_10_2_0.05_0.2_83"
20,10,2,0.05,0.2,83,5,3.1,2.01023024577426,0.6484613696046,218.5,16,26.1055549644132,1.63159718527583,284.2,12.9,"20_10_2","20_10_2_0.05_0.2_83"
20,10,2,0.05,0.2,84,1,3.77142857142857,3.23660783106339,0.858191470357716,286,10.5555555555556,22.984294154439,2.17745944621001,25.6666666666667,6.78412698412698,"20_10_2","20_10_2_0.05_0.2_84"
20,10,2,0.05,0.2,84,2,3.03225806451613,2.02458013701182,0.667680683482621,206.709677419355,6.33333333333333,12.8489391817083,2.02877987079604,127.266666666667,3.3010752688172,"20_10_2","20_10_2_0.05_0.2_84"
20,10,2,0.05,0.2,84,3,4.34782608695652,4.28112873447024,0.984659608928154,114.521739130435,14.2857142857143,26.1388235243688,1.82971764670582,175.428571428571,9.93788819875776,"20_10_2","20_10_2_0.05_0.2_84"
20,10,2,0.05,0.2,84,4,3.125,2.70900529298474,0.866881693755118,171.21875,6.25,9.32737905308882,1.49238064849421,125.25,3.125,"20_10_2","20_10_2_0.05_0.2_84"
20,10,2,0.05,0.2,84,5,4.06666666666667,3.10452818284763,0.763408569552697,180.066666666667,5.71428571428571,7.36340819320647,1.28859643381113,53.4285714285714,1.64761904761905,"20_10_2","20_10_2_0.05_0.2_84"
20,10,2,0.05,0.2,85,1,3.16129032258065,2.53109691890754,0.800653107001364,145.451612903226,32.6666666666667,41.1865673895426,1.26081328743498,8,29.505376344086,"20_10_2","20_10_2_0.05_0.2_85"
20,10,2,0.05,0.2,85,2,3.06896551724138,2.57641825689905,0.839507072472725,127.034482758621,5.5625,9.12117499740759,1.63976179728676,65.3125,2.49353448275862,"20_10_2","20_10_2_0.05_0.2_85"
20,10,2,0.05,0.2,85,3,4.08333333333333,2.76494620856028,0.677129683729049,96.3333333333333,48.5,64.3467170879758,1.32673643480363,5.5,44.4166666666667,"20_10_2","20_10_2_0.05_0.2_85"
20,10,2,0.05,0.2,85,4,3.17857142857143,2.27797134291752,0.716665141592028,113.214285714286,12.125,15.0469503317355,1.24098559436994,88,8.94642857142857,"20_10_2","20_10_2_0.05_0.2_85"
20,10,2,0.05,0.2,85,5,3.81481481481481,2.74614466867835,0.719863165575879,135.703703703704,15.5,31.1688947510174,2.01089643554951,11,11.6851851851852,"20_10_2","20_10_2_0.05_0.2_85"
20,10,2,0.05,0.2,86,1,3.5,3.02166093111201,0.863331694603431,69.8333333333333,16.8,28.1992907712233,1.67852921257282,159.6,13.3,"20_10_2","20_10_2_0.05_0.2_86"
20,10,2,0.05,0.2,86,2,3.73076923076923,3.70467480146576,0.99300561688773,113.730769230769,7.46153846153846,12.7776848751732,1.71247323069332,75.3846153846154,3.73076923076923,"20_10_2","20_10_2_0.05_0.2_86"
20,10,2,0.05,0.2,86,3,3.1,2.88188534780528,0.929640434775896,225.8,4.78947368421053,6.02383181269218,1.25772312572694,78.8947368421053,1.68947368421053,"20_10_2","20_10_2_0.05_0.2_86"
20,10,2,0.05,0.2,86,4,3.43333333333333,2.97904559274915,0.867683182354123,166.4,15.3333333333333,14.8413835833007,0.967916320650044,12.5,11.9,"20_10_2","20_10_2_0.05_0.2_86"
20,10,2,0.05,0.2,86,5,3.5,2.87435292925291,0.821243694072259,109.954545454545,9.5,17.63924196622,1.85676231223369,70.75,6,"20_10_2","20_10_2_0.05_0.2_86"
20,10,2,0.05,0.2,87,1,3.64,2.4644133852366,0.67703664429577,103.32,18.2,30.2935636728332,1.66448152048534,26.2,14.56,"20_10_2","20_10_2_0.05_0.2_87"
20,10,2,0.05,0.2,87,2,5.05555555555556,4.39882634376653,0.870097518547225,102.444444444444,13.1428571428571,20.4729787071363,1.55772664076037,41,8.08730158730159,"20_10_2","20_10_2_0.05_0.2_87"
20,10,2,0.05,0.2,87,3,2.68571428571429,2.38588285018144,0.888360635705856,152.428571428571,7.91666666666667,17.1647542329853,2.1681794820613,364,5.23095238095238,"20_10_2","20_10_2_0.05_0.2_87"
20,10,2,0.05,0.2,87,4,3.8,2.98607881119482,0.785810213472321,100.84,19,27.6676706645138,1.45619319286915,195.2,15.2,"20_10_2","20_10_2_0.05_0.2_87"
20,10,2,0.05,0.2,87,5,2.90625,2.20497055791916,0.758699546810893,192.40625,10.1111111111111,16.381731016932,1.62017119947679,31.7777777777778,7.20486111111111,"20_10_2","20_10_2_0.05_0.2_87"
20,10,2,0.05,0.2,88,1,3.42857142857143,3.3158270453552,0.967116221561933,237.642857142857,84,0,0,9,80.5714285714286,"20_10_2","20_10_2_0.05_0.2_88"
20,10,2,0.05,0.2,88,2,3.17307692307692,2.47117622106062,0.77879493027365,169.134615384615,25.5,27.7428669511041,1.08795556670997,17.5,22.3269230769231,"20_10_2","20_10_2_0.05_0.2_88"
20,10,2,0.05,0.2,88,3,3.34615384615385,2.29682054488038,0.68640613984931,193.923076923077,14.1666666666667,14.1762712539887,1.00067797086979,149.166666666667,10.8205128205128,"20_10_2","20_10_2_0.05_0.2_88"
20,10,2,0.05,0.2,88,4,3.95454545454545,2.69880525113425,0.682456500286821,133.272727272727,17.4,16.4711869639076,0.94661994045446,171,13.4454545454545,"20_10_2","20_10_2_0.05_0.2_88"
20,10,2,0.05,0.2,88,5,3.42307692307692,4.08091241683109,1.19217666109672,196,6.38461538461539,8.81795952907532,1.38112619130095,63.7692307692308,2.96153846153846,"20_10_2","20_10_2_0.05_0.2_88"
20,10,2,0.05,0.2,89,1,3.09677419354839,2.41322520995834,0.779270640715715,190.967741935484,8.63636363636364,19.541098880425,2.26265355457552,238.818181818182,5.53958944281525,"20_10_2","20_10_2_0.05_0.2_89"
20,10,2,0.05,0.2,89,2,3.36363636363636,2.7175874199888,0.807931395131806,75.9090909090909,38,35.3553390593274,0.930403659455984,9.5,34.6363636363636,"20_10_2","20_10_2_0.05_0.2_89"
20,10,2,0.05,0.2,89,3,3.06896551724138,2.25088926050443,0.7334358264565,142.034482758621,44.5,57.2756492761104,1.28709324215978,6.5,41.4310344827586,"20_10_2","20_10_2_0.05_0.2_89"
20,10,2,0.05,0.2,89,4,2.59459459459459,2.16614685379182,0.83486909989893,400.621621621622,6.16666666666667,5.6541751803156,0.916893272483611,243.25,3.57207207207207,"20_10_2","20_10_2_0.05_0.2_89"
20,10,2,0.05,0.2,89,5,2.81034482758621,2.33551449346462,0.831041966999681,288.396551724138,46,28.2842712474619,0.614875461901346,5.5,43.1896551724138,"20_10_2","20_10_2_0.05_0.2_89"
20,10,2,0.05,0.2,9,1,3.24489795918367,2.72741187029097,0.84052315499533,302.061224489796,7.23076923076923,15.4550630655127,2.1374023388475,79.6153846153846,3.98587127158556,"20_10_2","20_10_2_0.05_0.2_9"
20,10,2,0.05,0.2,9,2,3.26,2.84145694160943,0.871612558775898,299.68,14.1538461538462,29.5545996246669,2.08809671261233,79.5384615384615,10.8938461538462,"20_10_2","20_10_2_0.05_0.2_9"
20,10,2,0.05,0.2,9,3,3.42307692307692,2.23021213202829,0.651522645311634,198.923076923077,20,15.556349186104,0.777817459305202,4.5,16.5769230769231,"20_10_2","20_10_2_0.05_0.2_9"
20,10,2,0.05,0.2,9,4,3.37837837837838,2.46476673847143,0.729570954587542,202.351351351351,5.8125,8.34440930603639,1.43559729996325,74.1875,2.43412162162162,"20_10_2","20_10_2_0.05_0.2_9"
20,10,2,0.05,0.2,9,5,3.44444444444444,2.17208395738947,0.630605019887267,138.703703703704,11.625,24.4478307539018,2.10303920463672,147.125,8.18055555555556,"20_10_2","20_10_2_0.05_0.2_9"
20,10,2,0.05,0.2,90,1,3.1,2.4684212461158,0.79626491810187,119.566666666667,10.2222222222222,19.0511008722447,1.86369465054568,88.6666666666667,7.12222222222222,"20_10_2","20_10_2_0.05_0.2_90"
20,10,2,0.05,0.2,90,2,3.0625,2.01506423494829,0.657980158350462,137.40625,13.5714285714286,24.1995670956951,1.7831259965249,30.7142857142857,10.5089285714286,"20_10_2","20_10_2_0.05_0.2_90"
20,10,2,0.05,0.2,90,3,3.95,3.11996963547977,0.789865730501208,97.55,39.5,7.77817459305202,0.19691581248233,7.5,35.55,"20_10_2","20_10_2_0.05_0.2_90"
20,10,2,0.05,0.2,90,4,2.84615384615385,2.32709789553096,0.817628990321688,663.692307692308,7.07692307692308,10.1690833613584,1.43693569236586,149.076923076923,4.23076923076923,"20_10_2","20_10_2_0.05_0.2_90"
20,10,2,0.05,0.2,90,5,2.86,1.9273541131694,0.673900039569722,516.3,19,0,0,5,16.14,"20_10_2","20_10_2_0.05_0.2_90"
20,10,2,0.05,0.2,91,1,2.89285714285714,1.77537265157151,0.613709064740769,453.785714285714,7.66666666666667,10.3250210947029,1.34674188191777,284.833333333333,4.77380952380952,"20_10_2","20_10_2_0.05_0.2_91"
20,10,2,0.05,0.2,91,2,4.38461538461539,3.30500785522167,0.753773721366345,163.076923076923,7.125,8.75764971732876,1.22914381997597,77.75,2.74038461538461,"20_10_2","20_10_2_0.05_0.2_91"
20,10,2,0.05,0.2,91,3,4,3.72756446518437,0.931891116296093,196.2,9.875,14.0959720690497,1.42744020952402,225.125,5.875,"20_10_2","20_10_2_0.05_0.2_91"
20,10,2,0.05,0.2,91,4,4.27272727272727,3.50756757640253,0.820920071072932,130.954545454545,13.1428571428571,17.6486880667145,1.34283496159784,42.2857142857143,8.87012987012987,"20_10_2","20_10_2_0.05_0.2_91"
20,10,2,0.05,0.2,91,5,3,2.14957894834603,0.716526316115342,161.633333333333,8.9,18.4176847380747,2.06940277955896,114.8,5.9,"20_10_2","20_10_2_0.05_0.2_91"
20,10,2,0.05,0.2,92,1,3.17241379310345,2.7911718675296,0.879825914764765,175,5.8125,11.900805294881,2.04745037331285,59.75,2.64008620689655,"20_10_2","20_10_2_0.05_0.2_92"
20,10,2,0.05,0.2,92,2,4.21428571428571,5.13177988958654,1.21771048227477,257.714285714286,8.42857142857143,9.53689577128643,1.13149610845771,90,4.21428571428571,"20_10_2","20_10_2_0.05_0.2_92"
20,10,2,0.05,0.2,92,3,3.71428571428571,4.50396650583841,1.2126063669565,241.857142857143,7.38461538461539,8.865085650446,1.2004803484979,41.1538461538462,3.67032967032967,"20_10_2","20_10_2_0.05_0.2_92"
20,10,2,0.05,0.2,92,4,3.375,2.97544297030967,0.881612731943605,212.75,16.2,27.9320604324135,1.72420126126009,48,12.825,"20_10_2","20_10_2_0.05_0.2_92"
20,10,2,0.05,0.2,92,5,3.15789473684211,3.32102992550231,1.05165947640906,99.2105263157895,20,27.712812921102,1.3856406460551,75,16.8421052631579,"20_10_2","20_10_2_0.05_0.2_92"
20,10,2,0.05,0.2,93,1,3.14814814814815,2.08849787211368,0.663405206436109,142.814814814815,6,13.0147844924384,2.16913074873974,84.2857142857143,2.85185185185185,"20_10_2","20_10_2_0.05_0.2_93"
20,10,2,0.05,0.2,93,2,3.38461538461538,3.25056208157202,0.960393342282643,109.538461538462,10,18.9736659610103,1.89736659610103,216.555555555556,6.61538461538461,"20_10_2","20_10_2_0.05_0.2_93"
20,10,2,0.05,0.2,93,3,3.79166666666667,3.95605388219632,1.0433548700298,142.375,10.1111111111111,19.0947927747622,1.88849598871275,26.3333333333333,6.31944444444444,"20_10_2","20_10_2_0.05_0.2_93"
20,10,2,0.05,0.2,93,4,4.15,3.73144532460631,0.899143451712365,123.5,8.36363636363636,11.0929953328461,1.32633639849247,306.636363636364,4.21363636363636,"20_10_2","20_10_2_0.05_0.2_93"
20,10,2,0.05,0.2,93,5,3.11428571428571,2.47066826601069,0.793333846884166,120.257142857143,11.6666666666667,21.6794833886788,1.85824143331533,39.2222222222222,8.55238095238095,"20_10_2","20_10_2_0.05_0.2_93"
20,10,2,0.05,0.2,94,1,2.96969696969697,2.59187249499335,0.872773391171229,124.090909090909,23.25,30.4562527789177,1.30994635608248,39,20.280303030303,"20_10_2","20_10_2_0.05_0.2_94"
20,10,2,0.05,0.2,94,2,3.62068965517241,2.96905219488654,0.820023939540092,192.586206896552,20.2,40.1584362245344,1.98804139725418,90.6,16.5793103448276,"20_10_2","20_10_2_0.05_0.2_94"
20,10,2,0.05,0.2,94,3,2.84375,2.89726650928189,1.01881899227495,105.15625,15,22.1720544830649,1.47813696553766,17.8333333333333,12.15625,"20_10_2","20_10_2_0.05_0.2_94"
20,10,2,0.05,0.2,94,4,3.07142857142857,2.81436225824518,0.916303991056571,111.321428571429,9.55555555555556,12.8170892864869,1.34132329742305,24,6.48412698412698,"20_10_2","20_10_2_0.05_0.2_94"
20,10,2,0.05,0.2,94,5,3.38461538461538,2.46701314267959,0.728890246700789,147.807692307692,44,22.6274169979695,0.51425947722658,4.5,40.6153846153846,"20_10_2","20_10_2_0.05_0.2_94"
20,10,2,0.05,0.2,95,1,3.37931034482759,2.65133110913109,0.784577573110221,198.827586206897,16.4,13.6857590216984,0.834497501323075,240.2,13.0206896551724,"20_10_2","20_10_2_0.05_0.2_95"
20,10,2,0.05,0.2,95,2,3.40740740740741,2.56093821838883,0.751579694527157,88.6296296296296,30.6666666666667,30.5341339050796,0.995678279513466,7.66666666666667,27.2592592592593,"20_10_2","20_10_2_0.05_0.2_95"
20,10,2,0.05,0.2,95,3,3,2.50713268211203,0.835710894037345,196.51724137931,7.90909090909091,8.75733458826994,1.10724920081574,159.636363636364,4.90909090909091,"20_10_2","20_10_2_0.05_0.2_95"
20,10,2,0.05,0.2,95,4,3.66666666666667,2.94392028877595,0.80288735148435,134.041666666667,7.33333333333333,12.5069677549853,1.70549560295254,68.5833333333333,3.66666666666667,"20_10_2","20_10_2_0.05_0.2_95"
20,10,2,0.05,0.2,95,5,4.47058823529412,5.08819279138998,1.13814838754776,429.764705882353,4.3,5.31350480693613,1.23569879231073,169,-0.170588235294118,"20_10_2","20_10_2_0.05_0.2_95"
20,10,2,0.05,0.2,96,1,3.41025641025641,2.86281007254603,0.839470622776654,228.717948717949,15.8333333333333,33.4270349667252,2.11118115579317,134.833333333333,12.4230769230769,"20_10_2","20_10_2_0.05_0.2_96"
20,10,2,0.05,0.2,96,2,3.03703703703704,2.79396990074478,0.919965699025721,98.4074074074074,11.7142857142857,14.8066908942577,1.26398580804639,42.1428571428571,8.67724867724868,"20_10_2","20_10_2_0.05_0.2_96"
20,10,2,0.05,0.2,96,3,2.73529411764706,2.50222717193391,0.914792729524223,209.794117647059,14.1666666666667,26.9029118622254,1.89902907262767,65.3333333333333,11.4313725490196,"20_10_2","20_10_2_0.05_0.2_96"
20,10,2,0.05,0.2,96,4,3.48,2.61597655443112,0.751717400698599,286.72,7.90909090909091,10.1237793877044,1.28001808350286,240.272727272727,4.42909090909091,"20_10_2","20_10_2_0.05_0.2_96"
20,10,2,0.05,0.2,96,5,3.91666666666667,3.41246648866064,0.871268039658036,88.0833333333333,23.5,19.9749843554382,0.849999334273965,48,19.5833333333333,"20_10_2","20_10_2_0.05_0.2_96"
20,10,2,0.05,0.2,97,1,3.72,3.23419232575925,0.869406539182593,101.4,15.3333333333333,19.294213294837,1.25831825835894,228,11.6133333333333,"20_10_2","20_10_2_0.05_0.2_97"
20,10,2,0.05,0.2,97,2,3.55555555555556,2.99144078141586,0.841342719773212,125.703703703704,13.5714285714286,31.0690475278164,2.28929823889173,69,10.015873015873,"20_10_2","20_10_2_0.05_0.2_97"
20,10,2,0.05,0.2,97,3,3.35714285714286,2.24786789044865,0.669577669495342,86.2857142857143,11.75,11.3483793682496,0.965819520702098,49.375,8.39285714285714,"20_10_2","20_10_2_0.05_0.2_97"
20,10,2,0.05,0.2,97,4,2.93548387096774,2.90901453956453,0.990982975016489,162.354838709677,10.5555555555556,15.2897932549063,1.44850672941217,92.3333333333333,7.62007168458781,"20_10_2","20_10_2_0.05_0.2_97"
20,10,2,0.05,0.2,97,5,4.18518518518519,3.83342623447442,0.915951401157604,232.259259259259,31.6666666666667,49.6621921921831,1.56827975343736,8,27.4814814814815,"20_10_2","20_10_2_0.05_0.2_97"
20,10,2,0.05,0.2,98,1,3.42857142857143,2.16758222414115,0.632211482041169,254.392857142857,16,34.7908033825033,2.17442521140645,263.166666666667,12.5714285714286,"20_10_2","20_10_2_0.05_0.2_98"
20,10,2,0.05,0.2,98,2,3.48387096774194,2.47481942428043,0.710364834747159,223.064516129032,9.9,19.8519520450761,2.00524768132082,31.6,6.41612903225806,"20_10_2","20_10_2_0.05_0.2_98"
20,10,2,0.05,0.2,98,3,3.15625,2.56665182931056,0.813196619187503,267.03125,8.54545454545454,13.8084295730082,1.61588005641585,216.181818181818,5.38920454545454,"20_10_2","20_10_2_0.05_0.2_98"
20,10,2,0.05,0.2,98,4,2.84210526315789,2.73640438561138,0.962808950492892,403.157894736842,13.5,13.4350288425444,0.995187321669956,9.5,10.6578947368421,"20_10_2","20_10_2_0.05_0.2_98"
20,10,2,0.05,0.2,98,5,3.80952380952381,2.56162151027523,0.672425646447249,99,40,46.6690475583121,1.1667261889578,11.5,36.1904761904762,"20_10_2","20_10_2_0.05_0.2_98"
20,10,2,0.05,0.2,99,1,3.28571428571429,3.07748265160008,0.936625154834808,193.678571428571,6.57142857142857,7.83202779238298,1.19183031623219,149.071428571429,3.28571428571429,"20_10_2","20_10_2_0.05_0.2_99"
20,10,2,0.05,0.2,99,2,2.37931034482759,1.67787691323309,0.705194644692167,196.241379310345,7.66666666666667,16.665833312499,2.17380434510856,180.333333333333,5.28735632183908,"20_10_2","20_10_2_0.05_0.2_99"
20,10,2,0.05,0.2,99,3,3.4,3.12498275857313,0.91911257605092,341.433333333333,6.2,7.2229792033086,1.16499664569494,194.933333333333,2.8,"20_10_2","20_10_2_0.05_0.2_99"
20,10,2,0.05,0.2,99,4,3.26666666666667,2.81539282900436,0.861854947654397,160.3,6.0625,8.1850982482395,1.35011929867868,133.0625,2.79583333333333,"20_10_2","20_10_2_0.05_0.2_99"
20,10,2,0.05,0.2,99,5,4.08333333333333,4.38293793334291,1.07337255510439,208.583333333333,18.8,37.5725963968422,1.99854236153416,528.4,14.7166666666667,"20_10_2","20_10_2_0.05_0.2_99"
20,10,2,0.1,0.2,1,1,3.14285714285714,2.41468172451109,0.768307821435345,164.821428571429,6.76923076923077,9.00142438870877,1.3297558756047,80.0769230769231,3.62637362637363,"20_10_2","20_10_2_0.1_0.2_1"
20,10,2,0.1,0.2,1,2,4.65,4.49883025732362,0.967490377919058,448.1,11.8571428571429,10.2376522606271,0.863416455715541,658.714285714286,7.20714285714286,"20_10_2","20_10_2_0.1_0.2_1"
20,10,2,0.1,0.2,1,3,3.62162162162162,3.54613523079353,0.979156742831049,378.918918918919,13.2857142857143,22.29136070106,1.67784435384323,52.1428571428571,9.66409266409267,"20_10_2","20_10_2_0.1_0.2_1"
20,10,2,0.1,0.2,1,4,3.56,3.30504664616603,0.928383889372481,240,8.09090909090909,12.1528148628583,1.50203329765664,306,4.53090909090909,"20_10_2","20_10_2_0.1_0.2_1"
20,10,2,0.1,0.2,1,5,3.48148148148148,2.69430125621825,0.773895041679711,206.703703703704,4.47619047619048,7.35268010741014,1.64262002399588,153.380952380952,0.994708994708995,"20_10_2","20_10_2_0.1_0.2_1"
20,10,2,0.1,0.2,10,1,3.60869565217391,3.4343072668534,0.951675507682267,76.3913043478261,16.8,21.7186555753343,1.29277711757942,24.4,13.1913043478261,"20_10_2","20_10_2_0.1_0.2_10"
20,10,2,0.1,0.2,10,2,3.83333333333333,3.57122152608961,0.931623006805985,154.458333333333,4.18181818181818,3.65977313421739,0.875163140791116,77.6818181818182,0.348484848484848,"20_10_2","20_10_2_0.1_0.2_10"
20,10,2,0.1,0.2,10,3,3.37037037037037,2.80313215128182,0.831698550380321,142.62962962963,7.58333333333333,9.27811043981119,1.22348709096411,30.9166666666667,4.21296296296296,"20_10_2","20_10_2_0.1_0.2_10"
20,10,2,0.1,0.2,10,4,3.95652173913043,3.14032802093211,0.793709280015808,205,4.09090909090909,4.04626919177338,0.989088024655714,107.272727272727,0.134387351778656,"20_10_2","20_10_2_0.1_0.2_10"
20,10,2,0.1,0.2,10,5,3.375,2.54888110193372,0.755224030202585,147.3,7.84615384615385,7.54813612584981,0.962017349373015,18.3846153846154,4.47115384615385,"20_10_2","20_10_2_0.1_0.2_10"
20,10,2,0.1,0.2,100,1,3.57692307692308,2.91442038042664,0.81478419237734,87.7307692307692,46,55.1543289325507,1.19900715070762,5.5,42.4230769230769,"20_10_2","20_10_2_0.1_0.2_100"
20,10,2,0.1,0.2,100,2,4.4,5.41294744108974,1.2302153275204,27.4,11,8.48528137423857,0.77138921583987,6.5,6.6,"20_10_2","20_10_2_0.1_0.2_100"
20,10,2,0.1,0.2,100,3,2.79411764705882,2.62597066341833,0.939821079539191,138.294117647059,8.72727272727273,17.4704946071421,2.00182750706837,106.272727272727,5.9331550802139,"20_10_2","20_10_2_0.1_0.2_100"
20,10,2,0.1,0.2,100,4,3.3,2.92610132523077,0.88669737128205,144.333333333333,5.82352941176471,11.512141927752,1.97683245224025,239.823529411765,2.52352941176471,"20_10_2","20_10_2_0.1_0.2_100"
20,10,2,0.1,0.2,100,5,3,2.72029410174709,0.906764700582363,187.451612903226,8.45454545454546,11.3080823870684,1.3375151210511,75.9090909090909,5.45454545454546,"20_10_2","20_10_2_0.1_0.2_100"
20,10,2,0.1,0.2,11,1,3.65714285714286,3.09594475880624,0.846547394986081,159.028571428571,12.375,15.0990775498751,1.22012747877779,73.375,8.71785714285714,"20_10_2","20_10_2_0.1_0.2_11"
20,10,2,0.1,0.2,11,2,3.67741935483871,3.26993472691422,0.889192776617025,188.258064516129,4.47619047619048,7.89062131659509,1.76279837923933,240.952380952381,0.798771121351767,"20_10_2","20_10_2_0.1_0.2_11"
20,10,2,0.1,0.2,11,3,3.03333333333333,2.18905322525253,0.7216658984349,259.066666666667,4.52631578947368,5.21076259137045,1.15121499111673,40.8421052631579,1.49298245614035,"20_10_2","20_10_2_0.1_0.2_11"
20,10,2,0.1,0.2,11,4,3.23076923076923,2.6602486870447,0.82341030789479,224.076923076923,9.1,15.4592654705484,1.69882038137894,77.3,5.86923076923077,"20_10_2","20_10_2_0.1_0.2_11"
20,10,2,0.1,0.2,11,5,3.57692307692308,2.67092608543294,0.746710518508135,140.538461538462,13.2857142857143,13.2503369229401,0.997337187748176,28.7142857142857,9.70879120879121,"20_10_2","20_10_2_0.1_0.2_11"
20,10,2,0.1,0.2,12,1,3.57142857142857,2.25139580455838,0.630390825276346,119.75,12.5,24.9857102017476,1.99885681613981,39.625,8.92857142857143,"20_10_2","20_10_2_0.1_0.2_12"
20,10,2,0.1,0.2,12,2,4.3,4.34196172011539,1.00975853956172,63.9,43,59.39696961967,1.38132487487605,3.5,38.7,"20_10_2","20_10_2_0.1_0.2_12"
20,10,2,0.1,0.2,12,3,3.82608695652174,3.33919116380876,0.87274314508638,105.130434782609,5.86666666666667,5.64252560810274,0.961794137744786,189.666666666667,2.04057971014493,"20_10_2","20_10_2_0.1_0.2_12"
20,10,2,0.1,0.2,12,4,4,3.67747325263006,0.919368313157515,165.454545454545,10.25,14.2703488795074,1.39222915897633,98.75,6.25,"20_10_2","20_10_2_0.1_0.2_12"
20,10,2,0.1,0.2,12,5,3.17241379310345,2.05407201009607,0.64747922057376,136.551724137931,8.36363636363636,20.4757062260266,2.44818226615536,94.9090909090909,5.19122257053291,"20_10_2","20_10_2_0.1_0.2_12"
20,10,2,0.1,0.2,13,1,2.6875,2.22068719384411,0.826302211662925,166.125,15.4,23.8600083822282,1.54935119365118,64.6,12.7125,"20_10_2","20_10_2_0.1_0.2_13"
20,10,2,0.1,0.2,13,2,3.73333333333333,2.79078944872709,0.747532888051898,166.733333333333,13.2857142857143,15.8610033910667,1.193838964919,13,9.55238095238095,"20_10_2","20_10_2_0.1_0.2_13"
20,10,2,0.1,0.2,13,3,3.65384615384615,4.54261869579482,1.24324301148069,241.269230769231,15.8333333333333,27.1250192012221,1.7131591074456,311.666666666667,12.1794871794872,"20_10_2","20_10_2_0.1_0.2_13"
20,10,2,0.1,0.2,13,4,3.22222222222222,2.78886675511359,0.86551037227663,209.444444444444,8.84615384615385,17.6533573475706,1.99559691755146,189.615384615385,5.62393162393162,"20_10_2","20_10_2_0.1_0.2_13"
20,10,2,0.1,0.2,13,5,3.71875,2.71476696558275,0.730021368896201,228.25,5.3125,6.50864809311427,1.22515728811563,201.375,1.59375,"20_10_2","20_10_2_0.1_0.2_13"
20,10,2,0.1,0.2,14,1,3.42857142857143,3.12016822229984,0.910049064837453,335.535714285714,3.8,3.98956973452861,1.04988677224437,107.96,0.371428571428571,"20_10_2","20_10_2_0.1_0.2_14"
20,10,2,0.1,0.2,14,2,3.64,2.72151918359336,0.747670105382791,108.4,22.75,41.5080313513742,1.82452885060986,20,19.11,"20_10_2","20_10_2_0.1_0.2_14"
20,10,2,0.1,0.2,14,3,4.05263157894737,4.19621104503848,1.03542869942508,100,12.8333333333333,27.0437916473757,2.10730844005525,376.666666666667,8.78070175438597,"20_10_2","20_10_2_0.1_0.2_14"
